CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
00486H105,ADTN,ADTRAN HOLDINGS INC,208278,53382,2.9M,742.01K,+34.5%,0.04%
H8088L103,SRAD,SPORTRADAR GROUP AG,85708,49520,1.28M,741.31K,+136.8%,0.02%
035710839,NLY,ANNALY CAPITAL MANAGEMENT IN,44453,32939,993.97K,736.52K,+286.1%,0.01%
25659T107,DLB,DOLBY LABORATORIES INC,13916,13916,731.7K,731.7K,NEW,0.01%
279158109,EC,ECOPETROL S A,145517,50881,2.07M,724.55K,+53.8%,0.03%
78464A755,XME,SPDR SERIES TRUST,6684,6684,714.72K,714.72K,NEW,<.01%
294429105,EFX,EQUIFAX INC,4602,4498,730.43K,713.92K,+4325%,0.01%
88579Y101,MMM,3M CO,6230,4388,1.01M,710.46K,+238.2%,0.01%
04342Y104,ASAN,ASANA INC,152781,101335,1.07M,709.35K,+197%,0.01%
277432100,EMN,EASTMAN CHEM CO,19767,10483,1.32M,702.15K,+112.9%,0.02%
124155102,BFLY,BUTTERFLY NETWORK INC,85194,82013,717.33K,690.55K,+2578.2%,<.01%
35137L105,FOXA,FOX CORP,12975,12975,676.78K,676.78K,NEW,<.01%
92204A702,VGT,VANGUARD WORLD FD,5958,5598,712.1K,669.07K,+1555%,<.01%
05637B105,BLZE,BACKBLAZE INC,42124,42124,668.09K,668.09K,NEW,<.01%
98980A105,ZTO,ZTO EXPRESS CAYMAN INC,29666,29666,663.92K,663.92K,NEW,<.01%
G7S00T104,PNR,PENTAIR PLC,13098,8642,1M,662.5K,+193.9%,0.01%
101137107,BSX,BOSTON SCIENTIFIC CORP,234744,15359,10.02M,655.52K,+7%,0.14%
95040Q104,WELL,WELLTOWER INC,13048,2887,2.96M,655.26K,+28.4%,0.04%
387328107,GVA,GRANITE CONSTR INC,4116,4116,650.66K,650.66K,NEW,<.01%
880890108,TX,TERNIUM SA,14993,14993,640.2K,640.2K,NEW,<.01%
75886F107,REGN,REGENERON PHARMACEUTICALS,11407,1017,7.11M,634.14K,+9.8%,0.1%
45676K103,INFQ,INFLEQTION INC,46791,46791,623.26K,623.26K,NEW,<.01%
253393102,DKS,DICKS SPORTING GOODS INC,2734,2734,620.1K,620.1K,NEW,<.01%
92343E102,VRSN,VERISIGN INC,8629,2465,2.17M,620.1K,+40%,0.03%
67098H104,OI,O-I GLASS INC,64375,64375,619.93K,619.93K,NEW,<.01%
78454L100,SM,SM ENERGY COMPANY,62267,23513,1.63M,613.69K,+60.7%,0.02%
24477V105,DFTX,DEFINIUM THERAPEUTICS INC,18450,13036,867.89K,613.21K,+240.8%,0.01%
892331307,TM,TOYOTA MOTOR CORP,3596,3596,605.64K,605.64K,NEW,<.01%
30231G102,XOM,EXXON MOBIL CORP,4379,4379,598.7K,598.7K,NEW,<.01%
731068102,PII,POLARIS INC,8724,8724,597.07K,597.07K,NEW,<.01%
82846H405,QXO,QXO INC,34000,34000,587.52K,587.52K,NEW,<.01%
836100107,SOUN,SOUNDHOUND AI INC,90739,90739,587.08K,587.08K,NEW,<.01%
13462K109,CWH,CAMPING WORLD HLDGS INC,184084,76411,1.4M,583.02K,+71%,0.02%
871829107,SYY,SYSCO CORP,15693,6970,1.31M,582.55K,+79.9%,0.02%
26603R106,DUOL,DUOLINGO INC,121663,5044,13.99M,580.16K,+4.3%,0.19%
499049104,KNX,KNIGHT-SWIFT TRANSN HLDGS IN,46589,7389,3.63M,575.38K,+18.8%,0.05%
25746U109,D,DOMINION ENERGY INC,8412,8412,574.46K,574.46K,NEW,<.01%
35905A109,FTDR,FRONTDOOR INC,7396,7396,573.86K,573.86K,NEW,<.01%
422704106,HL,HECLA MINING COMPANY,367263,36992,5.67M,570.79K,+11.2%,0.08%
28414H103,ELAN,ELANCO ANIMAL HEALTH INC,42073,23073,1.04M,567.83K,+121.4%,0.01%
97717P104,WT,WISDOMTREE INC,33440,33440,566.47K,566.47K,NEW,<.01%
00108J109,ACMR,ACM RESH INC,4403,4403,558.7K,558.7K,NEW,<.01%
071734107,BHC,BAUSCH HEALTH COS INC,135199,113248,666.53K,558.31K,+515.9%,<.01%
M7S64L123,PGY,PAGAYA TECHNOLOGIES LTD,30241,30241,551.9K,551.9K,NEW,<.01%
632307104,NTRA,NATERA INC,2292,2032,622.16K,551.59K,+781.5%,<.01%
86771W105,RUN,SUNRUN INC,58699,40805,785.39K,545.97K,+228%,0.01%
42226K105,HR,HEALTHCARE RLTY TR,26820,26820,540.96K,540.96K,NEW,<.01%
780287108,RGLD,ROYAL GOLD INC,12240,2709,2.44M,540.74K,+28.4%,0.03%
87724P106,TMHC,TAYLOR MORRISON HOME CORP,7500,7500,538.05K,538.05K,NEW,<.01%
82509L107,SHOP,SHOPIFY INC,9174,4691,1.05M,535.62K,+104.6%,0.01%
87615L107,TH,TARGET HOSPITALITY CORP,45568,26290,927.76K,535.26K,+136.4%,0.01%
36118L106,FUTU,FUTU HLDGS LTD,36466,5616,3.42M,526.44K,+18.2%,0.05%
18467V109,YOU,CLEAR SECURE INC,9294,9294,517.96K,517.96K,NEW,<.01%
517834107,LVS,LAS VEGAS SANDS CORP,44413,11038,2.05M,509.85K,+33.1%,0.03%
29430C102,VSTS,VESTIS CORPORATION,64106,35106,930.82K,509.74K,+121.1%,0.01%
559222401,MGA,MAGNA INTL INC,22591,7761,1.48M,509.59K,+52.3%,0.02%
765504105,RR,RICHTECH ROBOTICS INC,403840,240622,852.1K,507.71K,+147.4%,0.01%
G9460G101,VAL,VALARIS LTD,16399,6959,1.19M,505.22K,+73.7%,0.02%
496902404,KGC,KINROSS GOLD CORP,86078,21386,2.03M,505.14K,+33.1%,0.03%
25400W102,APPS,DIGITAL TURBINE INC,44533,39053,574.48K,503.78K,+712.6%,<.01%
412822108,HOG,HARLEY DAVIDSON INC,20588,20588,503.58K,503.58K,NEW,<.01%
84790A105,SPB,SPECTRUM BRANDS HOLDINGS INC,13391,5847,1.15M,501.38K,+77.5%,0.02%
205887102,CAG,CONAGRA BRANDS INC,36671,36671,493.59K,493.59K,NEW,<.01%
46434G822,EWJ,ISHARES INC,5265,5265,491.07K,491.07K,NEW,<.01%
62886E108,VYX,NCR VOYIX CORPORATION,59916,59916,489.51K,489.51K,NEW,<.01%
H01301128,ALC,ALCON AG,7235,7235,485.47K,485.47K,NEW,<.01%
94106L109,WM,WASTE MGMT INC DEL,12193,2164,2.72M,482.31K,+21.6%,0.04%
718172109,PM,PHILIP MORRIS INTL INC,2625,2625,474.89K,474.89K,NEW,<.01%
29446M102,EQNR,EQUINOR ASA,34656,15054,1.09M,472.7K,+76.8%,0.02%
36262G101,GXO,GXO LOGISTICS INCORPORATED,32610,9211,1.65M,467K,+39.4%,0.02%
G9572D103,BULL,WEBULL CORP,276494,71102,1.8M,463.59K,+34.6%,0.03%
382550101,GT,GOODYEAR TIRE & RUBR CO,110179,69574,727.18K,459.19K,+171.3%,0.01%
90385V107,UCTT,ULTRA CLEAN HLDGS INC,3213,3213,458.14K,458.14K,NEW,<.01%
540424108,L,LOEWS CORP,4023,4023,455.44K,455.44K,NEW,<.01%
G1144A105,BTBT,BIT DIGITAL INC,274692,252262,494.45K,454.07K,+1124.7%,<.01%
550021109,LULU,LULULEMON ATHLETICA INC,238647,3892,27.25M,444.39K,+1.7%,0.38%
099406100,BOOT,BOOT BARN HLDGS INC,2700,2700,443.53K,443.53K,NEW,<.01%
N53745100,LYB,LYONDELLBASELL INDUSTRIES NV,57253,8334,3.01M,438.79K,+17%,0.04%
98419M100,XYL,XYLEM INC,3871,3690,457.59K,436.19K,+2038.7%,<.01%
12008R107,BLDR,BUILDERS FIRSTSOURCE INC,12411,4874,1.11M,436.13K,+64.7%,0.02%
858119100,STLD,STEEL DYNAMICS INC,34694,1864,7.96M,427.71K,+5.7%,0.11%
81642T209,SLS,SELLAS LIFE SCIENCES GROUP I,28965,28965,427.52K,427.52K,NEW,<.01%
68404L201,OPCH,OPTION CARE HEALTH INC,20234,20234,424.31K,424.31K,NEW,<.01%
36866J105,GEMI,GEMINI SPACE STA INC,134055,99424,571.07K,423.55K,+287.1%,<.01%
879433829,TDS,TELEPHONE & DATA SYS INC,11367,11367,420.69K,420.69K,NEW,<.01%
806407102,HSIC,SCHEIN HENRY INC,24001,5028,2M,419.94K,+26.5%,0.03%
74347X864,UPRO,PROSHARES TR,2959,2959,419.56K,419.56K,NEW,<.01%
42250P103,DOC,HEALTHPEAK PROPERTIES INC,19343,19343,413.94K,413.94K,NEW,<.01%
59151K108,MEOH,METHANEX CORP,8946,8946,412.86K,412.86K,NEW,<.01%
Y2065G121,DHT,DHT HOLDINGS INC,24847,24847,410.72K,410.72K,NEW,<.01%
G0260P102,AS,AMER SPORTS INC,17020,12061,575.96K,408.14K,+243.2%,<.01%
892356106,TSCO,TRACTOR SUPPLY CO,50284,12787,1.59M,404.2K,+34.1%,0.02%
26922A420,QTUM,ETF SER SOLUTIONS,2400,2400,396.91K,396.91K,NEW,<.01%
33768G107,FCFS,FIRSTCASH HOLDINGS INC,1813,1813,392.19K,392.19K,NEW,<.01%
66981J102,MNSO,MINISO GROUP HLDG LTD,32278,32278,389.27K,389.27K,NEW,<.01%
29280W109,NRGV,ENERGY VAULT HOLDINGS INC,79984,79984,376.73K,376.72K,NEW,<.01%
292671708,UUUU,ENERGY FUELS INC,165815,25951,2.4M,376.29K,+18.6%,0.03%
172062101,CINF,CINCINNATI FINL CORP,1994,1994,369.17K,369.17K,NEW,<.01%
171484108,CHDN,CHURCHILL DOWNS INC,12131,4113,1.09M,368.69K,+51.3%,0.02%
06738E204,BCS,BARCLAYS PLC,13437,13437,360.92K,360.92K,NEW,<.01%
64119N608,NTSK,NETSKOPE INC,42354,32321,463.35K,353.59K,+322.1%,<.01%
018581108,BFH,BREAD FINANCIAL HOLDINGS INC,16776,3247,1.82M,351.81K,+24%,0.03%
83443Q103,SOLS,SOLSTICE ADVANCED MATLS INC,35677,3860,3.16M,342K,+12.1%,0.04%
521865204,LEA,LEAR CORP,2545,2545,341.18K,341.18K,NEW,<.01%
670002401,NVAX,NOVAVAX INC,76190,36042,717.71K,339.52K,+89.8%,<.01%
98980F104,GTM,ZOOMINFO TECHNOLOGIES INC,132125,114126,387.13K,334.39K,+634.1%,<.01%
053774105,CAR,AVIS BUDGET GROUP INC,21564,2252,3.19M,332.91K,+11.7%,0.04%
89832Q109,TFC,TRUIST FINL CORP,6675,6675,332.55K,332.55K,NEW,<.01%
651229106,NWL,NEWELL BRANDS INC,80181,54112,492.31K,332.25K,+207.6%,<.01%
229663109,CUBE,CUBESMART,8169,8169,324.88K,324.88K,NEW,<.01%
875372203,TNDM,TANDEM DIABETES CARE INC,20849,20849,314.61K,314.61K,NEW,<.01%
45780R101,IBP,INSTALLED BLDG PRODS INC,1331,1331,305.92K,305.92K,NEW,<.01%
49338L103,KEYS,KEYSIGHT TECHNOLOGIES INC,870,870,304.56K,304.56K,NEW,<.01%
65336K103,NXST,NEXSTAR MEDIA GROUP INC,6232,1700,1.11M,303.6K,+37.5%,0.02%
P31076105,CPA,COPA HOLDINGS SA,4023,1909,625.86K,296.98K,+90.3%,<.01%
62955J103,NOV,NOV INC,15993,15993,296.67K,296.67K,NEW,<.01%
852066208,SII,SPROTT INC,2732,2638,306.94K,296.38K,+2806.4%,<.01%
22041X102,CRSR,CORSAIR GAMING INC,29982,29982,289.93K,289.93K,NEW,<.01%
00288U106,ABCL,ABCELLERA BIOLOGICS INC,44609,36931,350.18K,289.91K,+481%,<.01%
88688T209,TLRY,TILRAY BRANDS INC,63168,63168,283.62K,283.62K,NEW,<.01%
482497104,BEKE,KE HLDGS INC,19442,19442,282.49K,282.49K,NEW,<.01%
87261Y106,TMC,TMC THE METALS COMPANY INC,205355,63375,909.72K,280.75K,+44.6%,0.01%
M7518J104,ODD,ODDITY TECH LTD,31512,18489,476.78K,279.74K,+142%,<.01%
013091103,ACI,ALBERTSONS COMPANIES INC,60396,20576,817.16K,278.39K,+51.7%,0.01%
67079K100,SMR,NUSCALE PWR CORP,210210,27658,2.11M,277.41K,+15.2%,0.03%
971378104,WSC,WILLSCOT HLDGS CORP,14205,9590,409.96K,276.77K,+207.8%,<.01%
74349Y753,SH,PROSHARES TR,8266,8266,272.94K,272.94K,NEW,<.01%
926400102,VSCO,VICTORIAS SECRET AND CO,3746,3267,312.72K,272.73K,+682%,<.01%
820014405,SBET,SHARPLINK INC,228683,56445,1.1M,270.94K,+32.8%,0.02%
90187B804,TWO,TWO HARBORS INVENTMENT CORPO,21900,21746,271.78K,269.87K,+14120.8%,<.01%
69121K104,OBDC,BLUE OWL CAPITAL CORPORATION,24458,24458,265.86K,265.86K,NEW,<.01%
011532108,AGI,ALAMOS GOLD INC,11927,8716,361.87K,264.44K,+271.4%,<.01%
31620M106,FIS,FIDELITY NATL INFORMATION SV,12060,6715,468.89K,261.08K,+125.6%,<.01%
89417E109,TRV,TRAVELERS COMPANIES INC,784,784,258.81K,258.81K,NEW,<.01%
05605H100,BWXT,BWX TECHNOLOGIES INC,1323,1323,257.52K,257.52K,NEW,<.01%
76680R206,RNG,RINGCENTRAL INC,6473,6473,252.32K,252.32K,NEW,<.01%
23282W605,CYTK,CYTOKINETICS INC,2951,2951,251.4K,251.4K,NEW,<.01%
29275Y102,ENS,ENERSYS,1270,1053,296.95K,246.21K,+485.3%,<.01%
29446Y502,EQX,EQUINOX GOLD CORP,25207,25207,245.01K,245.01K,NEW,<.01%
861012102,STM,STMICROELECTRONICS N V,54179,3208,4.06M,240.25K,+6.3%,0.06%
45826J105,NTLA,INTELLIA THERAPEUTICS INC,13972,13972,236.41K,236.41K,NEW,<.01%
852312305,STAA,STAAR SURGICAL CO,8688,8239,249.26K,236.38K,+1835%,<.01%
44107P104,HST,HOST HOTELS & RESORTS INC,9858,9858,233.73K,233.73K,NEW,<.01%
688239201,OSK,OSHKOSH CORP,1508,1508,231.45K,231.45K,NEW,<.01%
64115T104,NTCT,NETSCOUT SYS INC,5253,5253,228.77K,228.77K,NEW,<.01%
29452E101,EQH,EQUITABLE HLDGS INC,5207,5190,228.48K,227.74K,+30529.4%,<.01%
863667101,SYK,STRYKER CORPORATION,723,723,227.63K,227.63K,NEW,<.01%
416515104,HIG,HARTFORD INSURANCE GROUP INC,1711,1711,226.74K,226.74K,NEW,<.01%
45781V101,IIPR,INNOVATIVE INDL PPTYS INC,3629,3629,224.93K,224.93K,NEW,<.01%
87807B107,TRP,TC ENERGY CORP,19365,3367,1.28M,223.2K,+21%,0.02%
637417106,NNN,NNN REIT INC,8062,4760,375.12K,221.48K,+144.2%,<.01%
86366E106,GPCR,STRUCTURE THERAPEUTICS INC,4113,4113,220.75K,220.75K,NEW,<.01%
79546E104,SBH,SALLY BEAUTY HLDGS INC,59702,15427,844.19K,218.14K,+34.8%,0.01%
636274409,NGG,NATIONAL GRID PLC,2623,2623,217.37K,217.37K,NEW,<.01%
G5784H106,MANU,MANCHESTER UTD PLC NEW,9472,9472,217.19K,217.19K,NEW,<.01%
364760108,GAP,GAP INC,11512,11512,215.04K,215.04K,NEW,<.01%
558868105,MDGL,MADRIGAL PHARMACEUTICALS INC,478,397,256.66K,213.17K,+490.1%,<.01%
46187W107,INVH,INVITATION HOMES INC,6903,6903,208.54K,208.54K,NEW,<.01%
358054104,FRSH,FRESHWORKS INC,20595,20595,208.42K,208.42K,NEW,<.01%
88642R109,TDW,TIDEWATER INC NEW,4115,3126,274.18K,208.29K,+316.1%,<.01%
902494103,TSN,TYSON FOODS INC,3628,3628,207.7K,207.7K,NEW,<.01%
G0176J109,ALLE,ALLEGION PLC,2146,1469,301.49K,206.38K,+217%,<.01%
665531307,NOG,NORTHERN OIL & GAS INC,15506,11342,281.43K,205.86K,+272.4%,<.01%
52110M109,LAZ,LAZARD INC,7021,4864,294.46K,204K,+225.5%,<.01%
626755102,MUSA,MURPHY USA INC,376,376,202.62K,202.61K,NEW,<.01%
942622200,WSO,WATSCO INC,692,478,288.38K,199.2K,+223.4%,<.01%
464285204,IAU,ISHARES GOLD TR,2636,2636,199.04K,199.04K,NEW,<.01%
74340W103,PLD,PROLOGIS INC.,17813,1457,2.41M,197.38K,+8.9%,0.03%
570535104,MKL,MARKEL GROUP INC,101,101,197.25K,197.25K,NEW,<.01%
896522109,TRN,TRINITY INDS INC,5679,5679,196.38K,196.38K,NEW,<.01%
174610105,CFG,CITIZENS FINL GROUP INC,9624,2788,674.35K,195.36K,+40.8%,<.01%
04280A100,ARWR,ARROWHEAD PHARMACEUTICALS IN,2375,2375,193.59K,193.59K,NEW,<.01%
H5919C104,ONON,ON HLDG AG,127230,5433,4.51M,192.44K,+4.5%,0.06%
60471A101,MIR,MIRION TECHNOLOGIES INC,10692,10692,191.71K,191.71K,NEW,<.01%
H17182108,CRSP,CRISPR THERAPEUTICS AG,18595,3509,1.01M,191.38K,+23.3%,0.01%
98139A105,WK,WORKIVA INC,3922,3922,190.26K,190.26K,NEW,<.01%
94106B101,WCN,WASTE CONNECTIONS INC,1290,1136,215.03K,189.36K,+737.7%,<.01%
916896103,UEC,URANIUM ENERGY CORP,52689,17719,561.66K,188.88K,+50.7%,<.01%
562750109,MANH,MANHATTAN ASSOCIATES INC,1349,1349,187.85K,187.85K,NEW,<.01%
29364G103,ETR,ENTERGY CORP NEW,1618,1618,185.84K,185.84K,NEW,<.01%
532275104,LWLG,LIGHTWAVE LOGIC INC,22954,19556,217.15K,185K,+575.5%,<.01%
52567D107,LMND,LEMONADE INC,48349,2828,3.15M,183.96K,+6.2%,0.04%
92936U109,WPC,WP CAREY INC,2545,2545,181.97K,181.97K,NEW,<.01%
91529Y106,UNM,UNUM GROUP,7836,2013,700.54K,179.96K,+34.6%,<.01%
30040W108,ES,EVERSOURCE ENERGY,2485,2485,179.59K,179.59K,NEW,<.01%
912008109,USFD,US FOODS HLDG CORP,1736,1736,177.51K,177.51K,NEW,<.01%
64110D104,NTAP,NETAPP INC,8020,1130,1.24M,174.88K,+16.4%,0.02%
49456B101,KMI,KINDER MORGAN INC DEL,124879,5462,3.99M,174.62K,+4.6%,0.06%
650111107,NYT,NEW YORK TIMES CO MTN BE,8029,2479,561.87K,173.48K,+44.7%,<.01%
293594107,ENVX,ENOVIX CORPORATION,104408,27590,633.76K,167.47K,+35.9%,<.01%
380237107,GDDY,GODADDY INC,19627,1962,1.67M,166.53K,+11.1%,0.02%
049560105,ATO,ATMOS ENERGY CORP,2825,965,486.66K,166.24K,+51.9%,<.01%
G037AX101,AMBA,AMBARELLA INC,8912,1928,764.65K,165.42K,+27.6%,0.01%
45104G104,IBN,ICICI BANK LIMITED,5662,5662,164.37K,164.37K,NEW,<.01%
20451W101,CMPS,COMPASS PATHWAYS PLC,11498,11498,162.7K,162.7K,NEW,<.01%
G35947202,FLNG,FLEX LNG LTD,14019,5703,393.37K,160.03K,+68.6%,<.01%
790148100,JOE,ST JOE CO,2490,2490,155.95K,155.95K,NEW,<.01%
50187T106,LGIH,LGI HOMES INC,24526,2434,1.56M,155K,+11%,0.02%
084423102,WRB,BERKLEY W R CORP,2186,2186,154.18K,154.18K,NEW,<.01%
75644T100,RCAT,RED CAT HLDGS INC,115166,14318,1.23M,152.49K,+14.2%,0.02%
36168Q104,GFL,GFL ENVIRONMENTAL INC,7312,4118,269.01K,151.5K,+128.9%,<.01%
72815L107,PLTK,PLAYTIKA HLDG CORP,58512,40667,217.66K,151.28K,+227.9%,<.01%
151290889,CX,CEMEX SA EURO MTN BE 144A,43082,12481,516.98K,149.77K,+40.8%,<.01%
00768Y453,MSOS,ADVISORSHARES TR,155542,28815,790.15K,146.38K,+22.7%,0.01%
55825T103,MSGS,MADISON SQUARE GRDN SPRT COR,806,362,323.88K,145.47K,+81.5%,<.01%
723484101,PNW,PINNACLE WEST CAP CORP,10771,1342,1.15M,143.59K,+14.2%,0.02%
47233W109,JEF,JEFFERIES FINANCIAL GROUP IN,2869,2869,143.39K,143.39K,NEW,<.01%
53681J103,LAC,LITHIUM AMERS CORP NEW,107028,36988,412.06K,142.4K,+52.8%,<.01%
356390104,FRHC,FREEDOM HOLDING CORP,1079,1079,140.78K,140.78K,NEW,<.01%
87151X101,SYM,SYMBOTIC INC,3120,3120,140.24K,140.24K,NEW,<.01%
674215207,CHRD,CHORD ENERGY CORPORATION,1224,1224,139.9K,139.9K,NEW,<.01%
78574H104,SOC,SABLE OFFSHORE CORP,45183,45183,139.16K,139.16K,NEW,<.01%
50101L106,DNUT,KRISPY KREME INC,43666,39354,154.14K,138.92K,+912.7%,<.01%
760125104,RTO,RENTOKIL INITIAL PLC,4849,4849,138.73K,138.73K,NEW,<.01%
665859104,NTRS,NORTHERN TR CORP,798,798,138.72K,138.72K,NEW,<.01%
030111207,AMSC,AMERICAN SUPERCONDUCTOR CORP,8373,3308,347.56K,137.31K,+65.3%,<.01%
87241L109,TFII,TFI INTERNATIONAL INC,949,949,136.25K,136.25K,NEW,<.01%
184496107,CLH,CLEAN HARBORS INC,450,450,134.44K,134.44K,NEW,<.01%
453038408,IMO,IMPERIAL OIL LTD,8089,1199,906.13K,134.31K,+17.4%,0.01%
88339P101,REAL,THE REALREAL INC,11135,11135,131.28K,131.28K,NEW,<.01%
826599102,SGML,SIGMA LITHIUM CORPORATION,26261,10231,332.2K,129.42K,+63.8%,<.01%
750102105,RXT,RACKSPACE TECHNOLOGY INC,21915,19791,143.1K,129.24K,+931.8%,<.01%
46267X108,IQ,IQIYI INC,135232,123332,140.64K,128.27K,+1036.4%,<.01%
22266M104,COUR,COURSERA INC,145987,21726,823.37K,122.53K,+17.5%,0.01%
783513203,RYAAY,RYANAIR HOLDINGS PLC,1877,1877,121.54K,121.54K,NEW,<.01%
48138M105,JMIA,JUMIA TECHNOLOGIES AG,16973,16973,119.66K,119.66K,NEW,<.01%
49446R109,KIM,KIMCO REALTY CORP,24434,4714,619.4K,119.5K,+23.9%,<.01%
609207105,MDLZ,MONDELEZ INTL INC,20199,2015,1.17M,116.55K,+11.1%,0.02%
N90064101,QURE,UNIQURE NV,16952,2517,780.81K,115.93K,+17.4%,0.01%
29261A100,EHC,ENCOMPASS HEALTH CORP,1140,1140,115.23K,115.23K,NEW,<.01%
25460G120,LABU,DIREXION SHARES ETF TRUST,1821,393,531.91K,114.8K,+27.5%,<.01%
985817105,YELP,YELP INC,4642,4642,113.82K,113.82K,NEW,<.01%
63845R107,EYE,NATIONAL VISION HLDGS INC,5937,5937,112.86K,112.86K,NEW,<.01%
74347M108,PUMP,PROPETRO HLDG CORP,19303,7606,276.81K,109.07K,+65%,<.01%
218937100,CNR,CORE NATURAL RESOURCES INC,1607,1362,128.59K,108.99K,+555.9%,<.01%
02553E106,AEO,AMERICAN EAGLE OUTFITTERS IN,6289,6289,108.17K,108.17K,NEW,<.01%
89422G107,TVTX,TRAVERE THERAPEUTICS INC,1901,1901,108K,108K,NEW,<.01%
46131B704,IVR,INVESCO MORTGAGE CAPITAL INC,13609,13609,107.51K,107.51K,NEW,<.01%
913903100,UHS,UNIVERSAL HLTH SVCS INC,1266,723,188.24K,107.5K,+133.1%,<.01%
923725105,VET,VERMILION ENERGY INC,11305,11305,105.93K,105.93K,NEW,<.01%
34631F102,FPS,FORGENT POWER SOLUTIONS INC,1878,1878,104.91K,104.91K,NEW,<.01%
13057Q305,CRC,CALIFORNIA RES CORP,1962,1962,103.73K,103.73K,NEW,<.01%
346375108,FORM,FORMFACTOR INC,645,645,103.16K,103.15K,NEW,<.01%
428050108,HSAI,HESAI GROUP,5649,5649,102.92K,102.92K,NEW,<.01%
466367109,JACK,JACK IN THE BOX INC,30819,6403,487.25K,101.23K,+26.2%,<.01%
92763W103,VIPS,VIPSHOP HLDGS LTD,7599,7599,100.76K,100.76K,NEW,<.01%
37954Y830,COPX,GLOBAL X FDS,1300,1300,100.06K,100.06K,NEW,<.01%
007973100,AEIS,ADVANCED ENERGY INDS,268,268,99.93K,99.93K,NEW,<.01%
163072101,CAKE,CHEESECAKE FACTORY INC,13835,1256,1.1M,99.9K,+10%,0.02%
74767V109,QS,QUANTUMSCAPE CORP,175650,12863,1.33M,97.24K,+7.9%,0.02%
98585X104,YETI,YETI HLDGS INC,5969,1955,295.82K,96.89K,+48.7%,<.01%
39874R101,GO,GROCERY OUTLET HLDG CORP,9705,9705,96.86K,96.86K,NEW,<.01%
26853E102,EH,EHANG HLDGS LTD,19334,14612,126.64K,95.71K,+309.4%,<.01%
69318G106,PBF,PBF ENERGY INC,13719,2070,624.49K,94.23K,+17.8%,<.01%
138035704,CGC,CANOPY GROWTH CORPORATION,96765,96765,91.93K,91.93K,NEW,<.01%
848560306,SPIR,SPIRE GLOBAL INC,4842,4842,90.06K,90.06K,NEW,<.01%
49177J102,KVUE,KENVUE INC,26488,4626,506.19K,88.4K,+21.2%,<.01%
65341B106,XIFR,XPLR INFRASTRUCTURE LP,164997,7480,1.95M,88.34K,+4.7%,0.03%
44980X109,IPGP,IPG PHOTONICS CORP,733,733,86K,86K,NEW,<.01%
02043Q107,ALNY,ALNYLAM PHARMACEUTICALS INC,6037,281,1.82M,84.59K,+4.9%,0.03%
749685103,RPM,RPM INTL INC,759,759,84.36K,84.36K,NEW,<.01%
44916Y106,PURR,HYPERLIQUID STRATEGIES INC,10448,10448,82.23K,82.23K,NEW,<.01%
49845K101,KVYO,KLAVIYO INC,12003,5392,181.25K,81.42K,+81.6%,<.01%
N72482156,QGEN,QIAGEN NV,31455,2021,1.23M,79.02K,+6.9%,0.02%
49639K101,KC,KINGSOFT CLOUD HLDGS LTD,8683,8683,78.58K,78.58K,NEW,<.01%
74736L109,QTWO,Q2 HLDGS INC,1589,1589,76.43K,76.43K,NEW,<.01%
344419106,FMX,FOMENTO ECONOMICO MEXICANO S,2321,589,296.86K,75.33K,+34%,<.01%
526107107,LII,LENNOX INTL INC,298,123,170.74K,70.47K,+70.3%,<.01%
00090Q103,ADT,ADT INC DEL,19393,10785,126.06K,70.1K,+125.3%,<.01%
448579102,H,HYATT HOTELS CORP,358,358,69.39K,69.39K,NEW,<.01%
705573103,PEGA,PEGASYSTEMS INC,9318,2311,279.26K,69.26K,+33%,<.01%
446413106,HII,HUNTINGTON INGALLS INDS INC,246,246,68.85K,68.85K,NEW,<.01%
377322102,GKOS,GLAUKOS CORP,463,463,64.71K,64.71K,NEW,<.01%
03783C100,APPF,APPFOLIO INC,944,403,151.37K,64.62K,+74.5%,<.01%
024061103,DCH,DAUCH CORP,73254,11886,397.04K,64.42K,+19.4%,<.01%
250565108,DBI,DESIGNER BRANDS INC,17809,11008,103.83K,64.18K,+161.9%,<.01%
201723103,CMC,COMMERCIAL METALS CO,3472,1020,217.87K,64K,+41.6%,<.01%
G9600F104,VGNT,VERSIGENT PLC,1508,1508,63.35K,63.35K,NEW,<.01%
744573106,PEG,PUBLIC SVC ENTERPRISE GROUP,2180,777,176.93K,63.06K,+55.4%,<.01%
446150104,HBAN,HUNTINGTON BANCSHARES INC,3241,3241,57.46K,57.46K,NEW,<.01%
N82405106,STLA,STELLANTIS N.V,65999,9750,378.83K,55.96K,+17.3%,<.01%
K08588103,ASND,ASCENDIS PHARMA A/S,200,200,53.34K,53.34K,NEW,<.01%
03782L101,APPN,APPIAN CORP,2279,2279,52.19K,52.19K,NEW,<.01%
256163106,DOCU,DOCUSIGN INC,188814,1172,8.39M,52.06K,+0.6%,0.12%
776696106,ROP,ROPER TECHNOLOGIES INC,152,152,51.44K,51.44K,NEW,<.01%
268150109,DT,DYNATRACE INC,20560,1170,902.79K,51.37K,+6%,0.01%
G3265R107,APTV,APTIV PLC,15515,806,952.31K,49.47K,+5.5%,0.01%
366651107,IT,GARTNER INC,374,374,48.48K,48.48K,NEW,<.01%
