CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
880345103,TNC,TENNANT CO,5258,5258,460.29K,460.29K,NEW,<.01%
441593100,HLI,HOULIHAN LOKEY INC,3393,3393,455.1K,455.1K,NEW,<.01%
03763A207,ASTH,ASTRANA HEALTH INC,9766,9766,453.24K,453.24K,NEW,<.01%
74112D101,PBH,PRESTIGE CONSMR HEALTHCARE I,9438,9438,446.13K,446.13K,NEW,<.01%
46434G848,PICK,ISHARES INC,7641,7641,444.32K,444.32K,NEW,<.01%
13100M509,CALX,CALIX INC,32027,11835,1.2M,441.68K,+58.6%,0.02%
146103106,CARE,CARTER BANKSHARES INC,12821,12821,436.04K,436.04K,NEW,<.01%
00246W103,AXTI,AXT INC,6000,6000,432.48K,432.48K,NEW,<.01%
85571B105,STWD,STARWOOD PPTY TR INC,26321,26321,431.14K,431.14K,NEW,<.01%
52736R102,LEVI,LEVI STRAUSS & CO NEW,28909,17308,717.81K,429.76K,+149.2%,0.01%
026874784,AIG,AMERICAN INTL GROUP INC,41314,5763,3.08M,429.52K,+16.2%,0.06%
25278X109,FANG,DIAMONDBACK ENERGY INC,2395,2395,420.99K,420.99K,NEW,<.01%
03784Y200,APLE,APPLE HOSPITALITY REIT INC,167279,24996,2.81M,420.18K,+17.6%,0.05%
05350V106,AVNS,AVANOS MED INC,16855,16855,419.35K,419.35K,NEW,<.01%
099502106,BAH,BOOZ ALLEN HAMILTON HLDG COR,6882,6882,417.53K,417.53K,NEW,<.01%
042735100,ARW,ARROW ELECTRS INC,1939,1939,413.8K,413.8K,NEW,<.01%
42330P107,HLX,HELIX ENERGY SOLUTIONS GRP I,85563,47032,747.82K,411.06K,+122.1%,0.01%
31620M106,FIS,FIDELITY NATL INFORMATION SV,22181,10553,862.4K,410.3K,+90.8%,0.02%
00846U101,A,AGILENT TECHNOLOGIES INC,3080,3080,409.12K,409.12K,NEW,<.01%
681936100,OHI,OMEGA HEALTHCARE INVS INC,47260,8522,2.25M,406.33K,+22%,0.04%
237194105,DRI,DARDEN RESTAURANTS INC,1969,1969,405.63K,405.63K,NEW,<.01%
42226K105,HR,HEALTHCARE RLTY TR,150856,20075,3.04M,404.91K,+15.4%,0.06%
75524B104,RBC,RBC BEARINGS INC,627,627,403.83K,403.83K,NEW,<.01%
92828Q109,VRTS,VIRTUS INVT PARTNERS INC,2809,2809,403.09K,403.09K,NEW,<.01%
74251V102,PFG,PRINCIPAL FINANCIAL GROUP IN,3697,3697,398.46K,398.46K,NEW,<.01%
744573106,PEG,PUBLIC SVC ENTERPRISE GROUP,17122,4879,1.39M,395.98K,+39.9%,0.03%
70931T103,PMT,PENNYMAC MTG INVT TR,84064,34305,948.24K,386.96K,+68.9%,0.02%
62878D100,NABL,N-ABLE INC,103392,103392,379.45K,379.45K,NEW,<.01%
626755102,MUSA,MURPHY USA INC,701,701,377.75K,377.75K,NEW,<.01%
871607107,SNPS,SYNOPSYS INC,831,831,370.68K,370.68K,NEW,<.01%
597742105,MSBI,MIDLAND STATES BANCORP INC,11884,11884,370.07K,370.07K,NEW,<.01%
302941109,FCN,FTI CONSULTING INC,2472,2472,368.35K,368.35K,NEW,<.01%
806037107,SCSC,SCANSOURCE INC,6962,6962,362.65K,362.65K,NEW,<.01%
16935C109,CHYM,CHIME FINL INC,17683,17683,362.15K,362.15K,NEW,<.01%
46187W107,INVH,INVITATION HOMES INC,11837,11837,357.6K,357.6K,NEW,<.01%
88554D205,DDD,3D SYS CORP DEL,118230,118230,357.06K,357.06K,NEW,<.01%
03831W108,APP,APPLOVIN CORP,692,692,356.54K,356.54K,NEW,<.01%
278642103,EBAY,EBAY INC.,8277,3132,924.96K,350K,+60.9%,0.02%
829073105,SSD,SIMPSON MFG INC,1659,1659,347.31K,347.31K,NEW,<.01%
505743104,LADR,LADDER CAP CORP,34544,34544,343.71K,343.71K,NEW,<.01%
447462102,HURN,HURON CONSULTING GROUP INC,7327,3809,660.6K,343.42K,+108.3%,0.01%
739128106,POWL,POWELL INDS INC,1188,1188,340.2K,340.2K,NEW,<.01%
880890108,TX,TERNIUM SA,18644,7884,796.1K,336.65K,+73.3%,0.01%
925652109,VICI,VICI PPTYS INC,131076,12583,3.48M,334.08K,+10.6%,0.07%
69354N106,PRAA,PRA GROUP INC,31311,17516,594.6K,332.63K,+127%,0.01%
75281A109,RRC,RANGE RES CORP,8853,8853,329.24K,329.24K,NEW,<.01%
83443Q103,SOLS,SOLSTICE ADVANCED MATLS INC,3702,3702,328K,328K,NEW,<.01%
493732101,KFRC,KFORCE INC,6990,6990,327.97K,327.97K,NEW,<.01%
589400100,MCY,MERCURY GENL CORP NEW,3065,3065,326.79K,326.79K,NEW,<.01%
93148P102,WD,WALKER & DUNLOP INC,11975,5865,655.03K,320.82K,+96%,0.01%
81369Y209,XLV,SELECT SECTOR SPDR TR,2018,2018,320.18K,320.18K,NEW,<.01%
291011104,EMR,EMERSON ELEC CO,23038,2230,3.3M,319.22K,+10.7%,0.06%
00751Y106,AAP,ADVANCE AUTO PARTS INC,5127,5127,319K,319K,NEW,<.01%
749660106,RES,RPC INC,54036,54036,315.03K,315.03K,NEW,<.01%
889478103,TOL,TOLL BROTHERS INC,1857,1857,305.94K,305.94K,NEW,<.01%
30212W100,AGNT,AGNT INC,56501,56501,305.67K,305.67K,NEW,<.01%
81369Y605,XLF,SELECT SECTOR SPDR TR,5700,5700,305.58K,305.58K,NEW,<.01%
742718109,PG,PROCTER & GAMBLE CO,2081,2081,305.16K,305.16K,NEW,<.01%
871829107,SYY,SYSCO CORP,3624,3624,302.89K,302.89K,NEW,<.01%
292218104,EIG,EMPLOYERS HLDGS INC,22950,5954,1.16M,300.56K,+35%,0.02%
981811102,WOR,WORTHINGTON ENTERPRISES INC,5575,5575,299.71K,299.71K,NEW,<.01%
761152107,RMD,RESMED INC,1537,1537,299.53K,299.53K,NEW,<.01%
53626N102,LION,LIONSGATE STUDIOS CORP,19486,19486,298.33K,298.33K,NEW,<.01%
45687V106,IR,INGERSOLL RAND INC,3617,3617,296.56K,296.56K,NEW,<.01%
610236101,MNRO,MONRO INC,17275,17275,295.57K,295.57K,NEW,<.01%
63947X101,NCNO,NCINO INC,31577,17765,516.28K,290.46K,+128.6%,<.01%
938824109,WAFD,WAFD INC,7507,7507,288.04K,288.04K,NEW,<.01%
02043Q107,ALNY,ALNYLAM PHARMACEUTICALS INC,952,952,286.58K,286.58K,NEW,<.01%
053611109,AVY,AVERY DENNISON CORP,1757,1757,285.25K,285.25K,NEW,<.01%
90385V107,UCTT,ULTRA CLEAN HLDGS INC,25937,1960,3.7M,279.48K,+8.2%,0.07%
70438V106,PCTY,PAYLOCITY HLDG CORP,2666,2666,278.68K,278.68K,NEW,<.01%
74144T108,TROW,PRICE T ROWE GROUP INC,9346,2401,1.06M,272.97K,+34.6%,0.02%
001055102,AFL,AFLAC INC,11593,2316,1.36M,271.55K,+25%,0.03%
020764106,AMR,ALPHA METALLURGICAL RESOUR I,1621,1621,267.37K,267.37K,NEW,<.01%
88076W103,TDC,TERADATA CORP DEL,7642,7642,264.8K,264.8K,NEW,<.01%
26701L100,BROS,DUTCH BROS INC,3684,3684,264.55K,264.55K,NEW,<.01%
84790A105,SPB,SPECTRUM BRANDS HOLDINGS INC,3055,3055,261.97K,261.97K,NEW,<.01%
21036P108,STZ,CONSTELLATION BRANDS INC,1880,1880,261.49K,261.49K,NEW,<.01%
92047W101,VVV,VALVOLINE INC,6593,6593,260.69K,260.69K,NEW,<.01%
22284P105,CVLG,COVENANT LOGISTICS GROUP INC,5841,5841,258.06K,258.06K,NEW,<.01%
405024100,HAE,HAEMONETICS CORP MASS,3426,3426,256.95K,256.95K,NEW,<.01%
69318J100,CNXN,PC CONNECTION INC,3520,3520,256.93K,256.92K,NEW,<.01%
50155Q100,KD,KYNDRYL HLDGS INC,22589,22589,255.48K,255.48K,NEW,<.01%
012653101,ALB,ALBEMARLE CORP,7090,1852,957.36K,250.08K,+35.4%,0.02%
801056102,SANM,SANMINA CORP,988,988,250.04K,250.04K,NEW,<.01%
01741R102,ATI,ATI INC,1264,1264,249.13K,249.13K,NEW,<.01%
968223206,WLY,WILEY JOHN & SONS INC,5135,5135,249.1K,249.1K,NEW,<.01%
12662P108,CVI,CVR ENERGY INC,8871,8871,244.31K,244.31K,NEW,<.01%
443510607,HUBB,HUBBELL INC,466,466,243.81K,243.81K,NEW,<.01%
416515104,HIG,HARTFORD INSURANCE GROUP INC,10928,1831,1.45M,242.64K,+20.1%,0.03%
03823U102,AAOI,APPLIED OPTOELECTRONICS INC,6088,1620,902K,240.02K,+36.3%,0.02%
668771108,GEN,GEN DIGITAL INC,9643,9643,240.01K,240.01K,NEW,<.01%
16208T102,CLDT,CHATHAM LODGING TR,18033,18033,238.58K,238.58K,NEW,<.01%
343498101,FLO,FLOWERS FOODS INC,71698,30042,566.41K,237.33K,+72.1%,0.01%
346375108,FORM,FORMFACTOR INC,1475,1475,235.9K,235.9K,NEW,<.01%
92346J108,VCEL,VERICEL CORP,5271,5271,234.51K,234.51K,NEW,<.01%
680223104,ORI,OLD REP INTL CORP,5718,5718,233.98K,233.98K,NEW,<.01%
35905A109,FTDR,FRONTDOOR INC,11176,3009,867.15K,233.47K,+36.8%,0.02%
36162J106,GEO,GEO GROUP INC,7863,7863,232.35K,232.35K,NEW,<.01%
573075108,MRTN,MARTEN TRANS LTD,13307,13307,230.88K,230.88K,NEW,<.01%
46269C102,IRDM,IRIDIUM COMMUNICATIONS INC,4207,4207,230.75K,230.75K,NEW,<.01%
06652K103,BKU,BANKUNITED INC,4759,4759,230.57K,230.57K,NEW,<.01%
35909R108,ULCC,FRONTIER GROUP HLDGS INC,28995,28995,229.35K,229.35K,NEW,<.01%
313148306,AGM,FEDERAL AGRIC MTG CORP,1129,1129,224.98K,224.98K,NEW,<.01%
37954Y830,COPX,GLOBAL X FDS,2908,2908,223.83K,223.83K,NEW,<.01%
78467X109,DIA,STATE STR SPDR DOW JONES IND,1192,428,622.69K,223.58K,+56%,0.01%
17306X102,CTRN,CITI TRENDS INC,3861,3861,223.32K,223.32K,NEW,<.01%
007973100,AEIS,ADVANCED ENERGY INDS,595,595,221.86K,221.86K,NEW,<.01%
46571Y107,IIIV,I3 VERTICALS INC,10380,10380,221.72K,221.72K,NEW,<.01%
364760108,GAP,GAP INC,11821,11821,220.82K,220.82K,NEW,<.01%
03969K108,ARQT,ARCUTIS BIOTHERAPEUTICS INC,8374,8374,219.57K,219.57K,NEW,<.01%
594972408,MSTR,STRATEGY INC,2523,2523,219.32K,219.32K,NEW,<.01%
45866F104,ICE,INTERCONTINENTAL EXCHANGE IN,3187,1740,392.35K,214.21K,+120.2%,<.01%
21871N101,CXW,CORECIVIC INC,23411,6999,711.23K,212.63K,+42.6%,0.01%
68622V106,OGN,ORGANON & CO,15621,15621,211.51K,211.51K,NEW,<.01%
00847J105,AGYS,AGILYSYS INC,2008,2008,209.84K,209.84K,NEW,<.01%
000899104,ADMA,ADMA BIOLOGICS INC,39928,24820,334.2K,207.74K,+164.3%,<.01%
03852U106,ARMK,ARAMARK,3640,3640,207.12K,207.12K,NEW,<.01%
89417E109,TRV,TRAVELERS COMPANIES INC,617,617,203.68K,203.68K,NEW,<.01%
77311W101,RKT,ROCKET COS INC,12585,12585,198.21K,198.21K,NEW,<.01%
984017103,XHR,XENIA HOTELS & RESORTS INC,24997,9666,508.94K,196.8K,+63%,<.01%
675232102,OII,OCEANEERING INTL INC,32859,4765,1.33M,193.08K,+17%,0.03%
67401P405,OCSL,OAKTREE SPECIALTY LENDING,15845,15845,189.19K,189.19K,NEW,<.01%
40412C101,HCA,HCA HEALTHCARE INC,3224,463,1.26M,180.52K,+16.8%,0.02%
867892101,SHO,SUNSTONE HOTEL INVS INC NEW,15429,15429,176.66K,176.66K,NEW,<.01%
33748L101,FWRG,FIRST WATCH RESTAURANT GROUP,13622,13622,175.59K,175.59K,NEW,<.01%
05990K106,BANC,BANC OF CALIFORNIA INC,41409,8477,845.99K,173.19K,+25.7%,0.02%
24703L202,DELL,DELL TECHNOLOGIES INC,6579,398,2.84M,171.72K,+6.4%,0.05%
74874Q100,QNST,QUINSTREET INC,11194,11194,163.99K,163.99K,NEW,<.01%
30214U102,EXPO,EXPONENT INC,6078,2734,357.14K,160.65K,+81.8%,<.01%
98419M100,XYL,XYLEM INC,21611,1337,2.55M,158.05K,+6.6%,0.05%
02553E106,AEO,AMERICAN EAGLE OUTFITTERS IN,23481,8922,403.87K,153.46K,+61.3%,<.01%
832696405,SJM,SMUCKER J M CO,4119,1308,463.39K,147.15K,+46.5%,<.01%
48666K109,KBH,KB HOME,24420,2313,1.53M,144.77K,+10.5%,0.03%
74467Q103,PUBM,PUBMATIC INC,10888,10888,142.85K,142.85K,NEW,<.01%
216648501,COO,COOPER COS INC,12570,1976,901.39K,141.7K,+18.7%,0.02%
46817M107,JXN,JACKSON FINANCIAL INC,59053,1340,6.05M,137.2K,+2.3%,0.11%
12503M108,CBOE,CBOE GLOBAL MKTS INC,4030,513,977.96K,124.49K,+14.6%,0.02%
844741108,LUV,SOUTHWEST AIRLS CO,92043,2384,4.73M,122.59K,+2.7%,0.09%
647551100,NMFC,NEW MTN FIN CORP,74964,16596,537.49K,118.99K,+28.4%,0.01%
502160104,LXU,LSB INDS INC,10480,10480,113.29K,113.29K,NEW,<.01%
12618T105,CRAI,CRA INTL INC,2610,773,371.4K,110K,+42.1%,<.01%
023586100,UHAL,U HAUL HOLDING COMPANY,12033,1651,787.44K,108.04K,+15.9%,0.01%
31428X106,FDX,FEDEX CORP,1256,338,393.29K,105.84K,+36.8%,<.01%
88579Y101,MMM,3M CO,10254,643,1.66M,104.11K,+6.7%,0.03%
687793109,OSCR,OSCAR HEALTH INC,14482,3503,413.03K,99.91K,+31.9%,<.01%
691497309,OXM,OXFORD INDS INC,24369,2826,849.75K,98.54K,+13.1%,0.02%
30161N101,EXC,EXELON CORP,23875,2096,1.11M,97.72K,+9.6%,0.02%
032095101,APH,AMPHENOL CORP,43974,539,7.75M,95.04K,+1.2%,0.15%
393222104,GPRE,GREEN PLAINS INC,56095,6148,862.74K,94.56K,+12.3%,0.02%
05329W102,AN,AUTONATION INC,6972,471,1.3M,87.51K,+7.2%,0.02%
46090E103,QQQ,INVESCO QQQ TR,701,111,516.22K,81.74K,+18.8%,<.01%
393657101,GBX,GREENBRIER COS INC,6766,1585,331.6K,77.68K,+30.6%,<.01%
90187B804,TWO,TWO HARBORS INVENTMENT CORPO,97899,6196,1.21M,76.89K,+6.8%,0.02%
69351T106,PPL,PPL CORP,9198,2115,334.35K,76.88K,+29.9%,<.01%
929089100,VOYA,VOYA FINANCIAL INC,14071,806,1.27M,72.97K,+6.1%,0.02%
26884L109,EQT,EQT CORP,6600,1308,350.92K,69.55K,+24.7%,<.01%
447011107,HUN,HUNTSMAN CORP,188694,6246,2M,66.33K,+3.4%,0.04%
693475105,PNC,PNC FINL SVCS GROUP INC,4198,261,1.03M,64.26K,+6.6%,0.02%
030420103,AWK,AMERICAN WTR WKS CO INC NEW,14373,487,1.89M,64.08K,+3.5%,0.04%
92189F106,GDX,VANECK ETF TRUST,3577,823,269.88K,62.1K,+29.9%,<.01%
044186104,ASH,ASHLAND INC,21873,932,1.44M,61.41K,+4.5%,0.03%
03761U502,MFIC,MIDCAP FINANCIAL INVSTMNT CO,39649,5908,399.66K,59.55K,+17.5%,<.01%
902973304,USB,US BANCORP,9233,983,557.67K,59.37K,+11.9%,0.01%
358039105,FRPT,FRESHPET INC,4418,997,261.19K,58.94K,+29.1%,<.01%
268150109,DT,DYNATRACE INC,8615,1322,378.29K,58.05K,+18.1%,<.01%
374689107,ROCK,GIBRALTAR INDS INC,31979,1252,1.44M,56.47K,+4.1%,0.03%
31620R303,FNF,FIDELITY NATL FINL INC,6769,1178,319.23K,55.55K,+21.1%,<.01%
426281101,JKHY,HENRY JACK & ASSOC INC,4876,398,671.62K,54.82K,+8.9%,0.01%
23285D109,CTKB,CYTEK BIOSCIENCES INC,11931,11931,52.85K,52.85K,NEW,<.01%
92343V104,VZ,VERIZON COMMUNICATIONS INC,28438,968,1.2M,40.99K,+3.5%,0.02%
093671105,HRB,BLOCK H & R INC,67633,1011,2.58M,38.5K,+1.5%,0.05%
00206R102,T,AT&T INC,46204,1730,956.42K,35.81K,+3.9%,0.02%
949746101,WFC,WELLS FARGO & CO,24962,422,2.06M,34.87K,+1.7%,0.04%
743315103,PGR,PROGRESSIVE CORP,4851,159,1.06M,34.73K,+3.4%,0.02%
20451N101,CMP,COMPASS MINERALS INTL INC,22988,1020,715.62K,31.75K,+4.6%,0.01%
053604104,AVPT,AVEPOINT INC,26639,2630,298.62K,29.48K,+11%,<.01%
43289P106,HIMX,HIMAX TECHNOLOGIES INC,40177,1543,616.32K,23.67K,+4%,0.01%
758075402,RWT,REDWOOD TRUST INC,93710,4930,444.19K,23.37K,+5.6%,<.01%
86272C103,STRA,STRATEGIC ED INC,9654,236,739.69K,18.08K,+2.5%,0.01%
12468P104,AI,C3 AI INC,12708,1583,115.52K,14.39K,+14.2%,<.01%
800422107,JBSS,SANFILIPPO JOHN B & SON INC,2901,151,249.46K,12.98K,+5.5%,<.01%
03027X100,AMT,AMERICAN TOWER CORP,1234,48,201.84K,7.85K,+4%,<.01%
718546104,PSX,PHILLIPS 66,2590,25,437.84K,4.23K,+1%,<.01%
13321L108,CCJ,CAMECO CORP,262500,0,26.74M,0,NO CHANGE,0.5%
530307305,LBRDK,LIBERTY BROADBAND CORP,447192,0,14.87M,0,NO CHANGE,0.28%
34959J108,FTV,FORTIVE CORP,56396,0,3.45M,0,NO CHANGE,0.06%
74164M108,PRI,PRIMERICA INC,8472,0,2.41M,0,NO CHANGE,0.05%
398905109,GPI,GROUP 1 AUTOMOTIVE INC,6455,0,1.88M,0,NO CHANGE,0.04%
36467J108,GLPI,GAMING & LEISURE P,40709,0,1.81M,0,NO CHANGE,0.03%
451107106,IDA,IDACORP INC,10562,0,1.6M,0,NO CHANGE,0.03%
126117100,CNA,CNA FINL CORP,32624,0,1.59M,0,NO CHANGE,0.03%
493267108,KEY,KEYCORP,64022,0,1.48M,0,NO CHANGE,0.03%
49926D109,KN,KNOWLES CORP,34485,0,1.43M,0,NO CHANGE,0.03%
7591EP100,RF,REGIONS FINANCIAL CORP NEW,39888,0,1.2M,0,NO CHANGE,0.02%
32051X108,FHB,FIRST HAWAIIAN INC,37059,0,1.09M,0,NO CHANGE,0.02%
103304101,BYD,BOYD GAMING CORP,9991,0,882.5K,0,NO CHANGE,0.02%
466313103,JBL,JABIL INC,2156,0,831.1K,0,NO CHANGE,0.02%
552848103,MTG,MGIC INVT CORP WIS,28214,0,795.63K,0,NO CHANGE,0.01%
896522109,TRN,TRINITY INDS INC,21442,0,741.46K,0,NO CHANGE,0.01%
30190A104,FG,F&G ANNUITIES & LIFE INC,25711,0,683.65K,0,NO CHANGE,0.01%
04965N104,RNA,ATRIUM THERAPEUTICS INC,44230,0,594.89K,0,NO CHANGE,0.01%
743606105,PB,PROSPERITY BANCSHARES INC,7068,0,516.18K,0,NO CHANGE,<.01%
649445400,FLG,FLAGSTAR BANK NATIONAL ASSOC,25414,0,379.69K,0,NO CHANGE,<.01%
58506Q109,MEDP,MEDPACE HLDGS INC,708,0,374.95K,0,NO CHANGE,<.01%
46590V100,JBGS,JBG SMITH PPTYS,25106,0,368.31K,0,NO CHANGE,<.01%
198516106,COLM,COLUMBIA SPORTSWEAR CO,5708,0,352.87K,0,NO CHANGE,<.01%
09624H208,BXC,BLUELINX HLDGS INC,5075,0,314.04K,0,NO CHANGE,<.01%
03762U105,ARI,APOLLO COML REAL ESTATE FIN,25773,0,275.26K,0,NO CHANGE,<.01%
824889109,SCVL,SHOE STA GROUP INC,16939,0,251.21K,0,NO CHANGE,<.01%
776696106,ROP,ROPER TECHNOLOGIES INC,645,0,218.26K,0,NO CHANGE,<.01%
14057J101,CFFN,CAPITOL FED FINL INC,11892,0,101.2K,0,NO CHANGE,<.01%
85208T107,CXM,SPRINKLR INC,11125,0,57.41K,0,NO CHANGE,<.01%
221006109,CRVL,CORVEL CORP,18431,-82,1.15M,-5.13K,-0.4%,0.02%
05464T104,AXSM,AXSOME THERAPEUTICS INC.,4290,-21,1.05M,-5.14K,-0.5%,0.02%
37247D106,GNW,GENWORTH FINL INC,254597,-833,2.41M,-7.89K,-0.3%,0.05%
724479100,PBI,PITNEY BOWES INC,280318,-904,4.91M,-15.84K,-0.3%,0.09%
47233W109,JEF,JEFFERIES FINANCIAL GROUP IN,42386,-370,2.12M,-18.49K,-0.9%,0.04%
452308109,ITW,ILLINOIS TOOL WKS INC,7975,-91,2.16M,-24.61K,-1.1%,0.04%
040413205,ANET,ARISTA NETWORKS INC,8759,-147,1.49M,-24.97K,-1.7%,0.03%
302491303,FMC,FMC CORP,245513,-2785,2.82M,-32.03K,-1.1%,0.05%
297602104,ETD,ETHAN ALLEN INTERIORS INC,13518,-1824,301.99K,-40.75K,-11.9%,<.01%
48251K100,KREF,KKR REAL ESTATE FIN TR INC,39088,-6177,267.36K,-42.25K,-13.6%,<.01%
199333105,CMCO,COLUMBUS MCKINNON CORP N Y,22574,-3062,341.55K,-46.33K,-11.9%,<.01%
87165B103,SYF,SYNCHRONY FINANCIAL,52875,-644,4.02M,-48.98K,-1.2%,0.08%
04010L103,ARCC,ARES CAPITAL CORP,82693,-2759,1.53M,-51.12K,-3.2%,0.03%
06417N103,OZK,BANK OZK LITTLE ROCK ARK,32799,-1017,1.71M,-52.98K,-3%,0.03%
693282105,PDFS,PDF SOLUTIONS INC,9475,-768,670.74K,-54.37K,-7.5%,0.01%
30161Q104,EXEL,EXELIXIS INC,4218,-1017,229.5K,-55.33K,-19.4%,<.01%
06759L103,BBDC,BARINGS BDC INC,23921,-6501,203.81K,-55.39K,-21.4%,<.01%
387432107,GRNT,GRANITE RIDGE RESOURCES INC,0,-11284,0,-66.24K,CLOSE,0%
466032109,JJSF,J & J SNACK FOODS CORP,22197,-941,1.63M,-69.12K,-4.1%,0.03%
733174700,BPOP,POPULAR INC,15521,-421,2.55M,-69.12K,-2.6%,0.05%
093712107,BE,BLOOM ENERGY CORP,14817,-239,4.49M,-72.35K,-1.6%,0.08%
750236101,RDN,RADIAN GROUP INC,58101,-2039,2.19M,-76.81K,-3.4%,0.04%
57164Y107,VAC,MARRIOTT VACATIONS WORLDWIDE,56478,-764,5.75M,-77.84K,-1.3%,0.11%
03748R747,AIV,APARTMENT INVT & MGMT CO,0,-19330,0,-78.67K,CLOSE,0%
05352A100,AVTR,AVANTOR INC,0,-10055,0,-78.83K,CLOSE,0%
26154D100,DFH,DREAM FINDERS HOMES INC,21956,-4977,378.96K,-85.9K,-18.5%,<.01%
046433108,ATRO,ASTRONICS CORP,54239,-1095,4.41M,-88.98K,-2%,0.08%
156504300,CCS,CENTURY COMMUNITIES INC,7222,-1243,517.53K,-89.07K,-14.7%,<.01%
904311107,UAA,UNDER ARMOUR INC,166169,-13971,1.06M,-89.27K,-7.8%,0.02%
80517M109,SVV,SAVERS VALUE VLG INC,0,-12091,0,-89.96K,CLOSE,0%
670002401,NVAX,NOVAVAX INC,0,-11088,0,-90.26K,CLOSE,0%
513272104,LW,LAMB WESTON HLDGS INC,37509,-2226,1.62M,-96.12K,-5.6%,0.03%
959802109,WU,WESTERN UN CO,0,-11347,0,-99.06K,CLOSE,0%
68389X105,ORCL,ORACLE CORP,2318,-682,339.7K,-99.95K,-22.7%,<.01%
302520101,FNB,F N B CORP,118453,-5252,2.26M,-100.21K,-4.2%,0.04%
78573L106,SBRA,SABRA HEALTH CARE REIT INC,166210,-5173,3.24M,-100.93K,-3%,0.06%
88339P101,REAL,THE REALREAL INC,0,-11923,0,-108.26K,CLOSE,0%
047649108,ATKR,ATKORE INC,23431,-1445,1.78M,-109.88K,-5.8%,0.03%
678026105,OIS,OIL STS INTL INC,13188,-13753,105.64K,-110.16K,-51%,<.01%
29275Y102,ENS,ENERSYS,1255,-479,293.44K,-112K,-27.6%,<.01%
92764N102,VIR,VIR BIOTECHNOLOGY INC,0,-12527,0,-112.24K,CLOSE,0%
436893200,HOMB,HOME BANCSHARES INC,22840,-3973,652.08K,-113.43K,-14.8%,0.01%
57638P104,MBC,MASTERBRAND INC,0,-13820,0,-114.84K,CLOSE,0%
91851C201,EGY,VAALCO ENERGY INC,0,-18226,0,-115.55K,CLOSE,0%
617700109,MORN,MORNINGSTAR INC,24236,-741,3.78M,-115.61K,-3%,0.07%
918090101,UTZ,UTZ BRANDS INC,14864,-15016,114.45K,-115.62K,-50.3%,<.01%
55826T102,SPHR,SPHERE ENTERTAINMENT CO,14696,-674,2.54M,-116.62K,-4.4%,0.05%
615394202,MOGA,MOOG INC,958,-289,406.04K,-122.49K,-23.2%,<.01%
62944T105,NVR,NVR INC,375,-18,2.56M,-122.64K,-4.6%,0.05%
596278101,MIDD,MIDDLEBY CORP,6701,-722,1.15M,-124.19K,-9.7%,0.02%
045487105,ASB,ASSOCIATED BANC-CORP,76286,-4185,2.35M,-128.77K,-5.2%,0.04%
704551100,BTU,PEABODY ENGR CORP,52377,-5572,1.21M,-128.82K,-9.6%,0.02%
00091G104,ACVA,ACV AUCTIONS INC,0,-30664,0,-130.01K,CLOSE,0%
67098H104,OI,O-I GLASS INC,0,-12448,0,-130.83K,CLOSE,0%
69343T107,PJT,PJT PARTNERS INC,1351,-867,203.92K,-130.87K,-39.1%,<.01%
745867101,PHM,PULTE GROUP INC,3210,-955,440.44K,-131.04K,-22.9%,<.01%
92538J106,VERX,VERTEX INC,0,-11121,0,-132.23K,CLOSE,0%
09581B103,OWL,BLUE OWL CAPITAL INC,0,-14645,0,-133.71K,CLOSE,0%
10922N103,BHF,BRIGHTHOUSE FINL INC,26892,-2125,1.7M,-134.51K,-7.3%,0.03%
25400Q105,DJT,TRUMP MEDIA & TECHNOLOGY GRO,0,-14653,0,-135.98K,CLOSE,0%
71944F106,PHR,PHREESIA INC,0,-16260,0,-136.26K,CLOSE,0%
68902V107,OTIS,OTIS WORLDWIDE CORP,50900,-1913,3.64M,-136.97K,-3.6%,0.07%
85254J102,STAG,STAG INDUSTRIAL INC,18105,-3752,689.08K,-142.8K,-17.2%,0.01%
413160102,HLIT,HARMONIC INC,0,-15937,0,-143.11K,CLOSE,0%
29530P102,ERIE,ERIE INDTY CO,5060,-623,1.21M,-149.36K,-11%,0.02%
563571405,MTW,MANITOWOC CO INC,0,-13023,0,-151.72K,CLOSE,0%
374396406,GEVO,GEVO INC,0,-56200,0,-153.43K,CLOSE,0%
75508B104,RYAM,RAYONIER ADVANCED MATLS INC,52001,-20159,408.73K,-158.45K,-27.9%,<.01%
78646V107,SAFE,SAFEHOLD INC,0,-12390,0,-167.64K,CLOSE,0%
872280102,CGBD,CARLYLE SECURED LENDING INC,0,-15424,0,-168.74K,CLOSE,0%
11120U105,BRX,BRIXMOR PPTY GROUP INC,63929,-5416,2.02M,-170.77K,-7.8%,0.04%
68268W103,OMF,ONEMAIN HLDGS INC,33357,-2824,2.03M,-172.18K,-7.8%,0.04%
070830104,BBWI,BATH & BODY WORKS INC,10204,-7740,236.02K,-179.03K,-43.1%,<.01%
34986A104,FWRD,FORWARD AIR CORP,0,-10971,0,-183.32K,CLOSE,0%
708062104,PNNT,PENNANTPARK INVT CORP,0,-41606,0,-186.81K,CLOSE,0%
443201108,HWM,HOWMET AEROSPACE INC,8450,-713,2.27M,-191.7K,-7.8%,0.04%
971378104,WSC,WILLSCOT HLDGS CORP,0,-11192,0,-194.29K,CLOSE,0%
00138L108,RERE,ATRENEW INC,24708,-50213,95.62K,-194.32K,-67%,<.01%
