CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G4740B105,ICHR,Ichor Holdings Ltd,100,0,11.23K,0,NO CHANGE,<.01%
858586100,SCL,Stepan Co,200,0,11.14K,0,NO CHANGE,<.01%
76243J105,RYTM,Rhythm Pharmaceuticals Inc,100,0,11.1K,0,NO CHANGE,<.01%
018581108,BFH,Bread Financial Holdings Inc,100,0,10.84K,0,NO CHANGE,<.01%
558868105,MDGL,Madrigal Pharmaceuticals Inc,20,0,10.74K,0,NO CHANGE,<.01%
G76279101,ROIV,Roivant Sciences Ltd,300,0,10.62K,0,NO CHANGE,<.01%
58506Q109,MEDP,Medpace Holdings Inc,20,0,10.59K,0,NO CHANGE,<.01%
143130102,KMX,CarMax Inc,200,0,10.58K,0,NO CHANGE,<.01%
90984P303,UCB,United Community Banks Inc/GA,300,0,10.53K,0,NO CHANGE,<.01%
G0750C108,AXTA,Axalta Coating Systems Ltd,300,0,10.27K,0,NO CHANGE,<.01%
46817M107,JXN,Jackson Financial Inc,100,0,10.24K,0,NO CHANGE,<.01%
292218104,EIG,Employers Holdings Inc,200,0,10.1K,0,NO CHANGE,<.01%
47233W109,JEF,Jefferies Financial Group Inc,200,0,10K,0,NO CHANGE,<.01%
92839U206,VC,Visteon Corp,100,0,9.92K,0,NO CHANGE,<.01%
29355A107,ENPH,Enphase Energy Inc,200,0,9.85K,0,NO CHANGE,<.01%
393657101,GBX,Greenbrier Cos Inc/The,200,0,9.8K,0,NO CHANGE,<.01%
719405102,PLAB,Photronics Inc,300,0,9.76K,0,NO CHANGE,<.01%
891092108,TTC,Toro Co/The,100,0,9.74K,0,NO CHANGE,<.01%
360271100,FULT,Fulton Financial Corp,400,0,9.68K,0,NO CHANGE,<.01%
21874C102,CNM,Core & Main Inc,200,0,9.65K,0,NO CHANGE,<.01%
302520101,FNB,FNB Corp/PA,500,0,9.54K,0,NO CHANGE,<.01%
11120U105,BRX,Brixmor Property Group Inc,300,0,9.46K,0,NO CHANGE,<.01%
74736K101,QRVO,Qorvo Inc,100,0,9.33K,0,NO CHANGE,<.01%
94419L101,W,Wayfair Inc,100,0,9.24K,0,NO CHANGE,<.01%
150870103,CE,Celanese Corp,200,0,9.2K,0,NO CHANGE,<.01%
104674106,BRC,Brady Corp,100,0,9.16K,0,NO CHANGE,<.01%
M6191J100,FROG,JFrog Ltd,100,0,9.09K,0,NO CHANGE,<.01%
828730200,SFNC,Simmons First National Corp,400,0,9.06K,0,NO CHANGE,<.01%
03076K108,ABCB,Ameris Bancorp,100,0,9.03K,0,NO CHANGE,<.01%
91529Y106,UNM,Unum Group,100,0,8.94K,0,NO CHANGE,<.01%
05352A100,AVTR,Avantor Inc,900,0,8.91K,0,NO CHANGE,<.01%
27627N105,EBC,Eastern Bankshares Inc,400,0,8.9K,0,NO CHANGE,<.01%
05550J101,BJ,BJ's Wholesale Club Holdings Inc,100,0,8.72K,0,NO CHANGE,<.01%
88162G103,TTEK,Tetra Tech Inc,300,0,8.67K,0,NO CHANGE,<.01%
82846H405,QXO,QXO Inc,500,0,8.64K,0,NO CHANGE,<.01%
031652100,AMKR,Amkor Technology Inc,100,0,8.62K,0,NO CHANGE,<.01%
12763L105,CDRE,Cadre Holdings Inc,300,0,8.55K,0,NO CHANGE,<.01%
75970E107,RNST,Renasant Corp,200,0,8.51K,0,NO CHANGE,<.01%
61945C103,MOS,Mosaic Co/The,400,0,8.48K,0,NO CHANGE,<.01%
016255101,ALGN,Align Technology Inc,50,0,8.43K,0,NO CHANGE,<.01%
G39108108,GTES,Gates Industrial Corp PLC,300,0,8.39K,0,NO CHANGE,<.01%
453836108,INDB,Independent Bank Corp,100,0,8.37K,0,NO CHANGE,<.01%
577081102,MAT,Mattel Inc,600,0,8.33K,0,NO CHANGE,<.01%
680223104,ORI,Old Republic International Corp,200,0,8.18K,0,NO CHANGE,<.01%
04280A100,ARWR,Arrowhead Pharmaceuticals Inc,100,0,8.15K,0,NO CHANGE,<.01%
062540109,BOH,Bank of Hawaii Corp,100,0,8.15K,0,NO CHANGE,<.01%
781154109,RBRK,Rubrik Inc,100,0,8.03K,0,NO CHANGE,<.01%
163072101,CAKE,Cheesecake Factory Inc/The,100,0,7.95K,0,NO CHANGE,<.01%
462222100,IONS,Ionis Pharmaceuticals Inc,100,0,7.93K,0,NO CHANGE,<.01%
501889208,LKQ,LKQ Corp,300,0,7.9K,0,NO CHANGE,<.01%
546347105,LPX,Louisiana-Pacific Corp,100,0,7.87K,0,NO CHANGE,<.01%
40637H109,HALO,Halozyme Therapeutics Inc,100,0,7.83K,0,NO CHANGE,<.01%
78573L106,SBRA,Sabra Health Care REIT Inc,400,0,7.8K,0,NO CHANGE,<.01%
09739D100,BCC,Boise Cascade Co,100,0,7.76K,0,NO CHANGE,<.01%
32055Y201,FIBK,First Interstate BancSystem Inc,200,0,7.71K,0,NO CHANGE,<.01%
938824109,WAFD,WaFd Inc,200,0,7.67K,0,NO CHANGE,<.01%
781846308,RUSHB,Rush Enterprises Inc,100,0,7.65K,0,NO CHANGE,<.01%
817565104,SCI,Service Corp International/US,100,0,7.6K,0,NO CHANGE,<.01%
459044103,IBOC,International Bancshares Corp,100,0,7.59K,0,NO CHANGE,<.01%
29786A106,ETSY,Etsy Inc,100,0,7.53K,0,NO CHANGE,<.01%
49427F108,KRC,Kilroy Realty Corp,200,0,7.49K,0,NO CHANGE,<.01%
410120109,HWC,Hancock Whitney Corp,100,0,7.47K,0,NO CHANGE,<.01%
750940108,RAL,Ralliant Corp,100,0,7.36K,0,NO CHANGE,<.01%
919794107,VLY,Valley National Bancorp,500,0,7.33K,0,NO CHANGE,<.01%
55087P104,LYFT,Lyft Inc,500,0,7.3K,0,NO CHANGE,<.01%
743606105,PB,Prosperity Bancshares Inc,100,0,7.3K,0,NO CHANGE,<.01%
518613203,LAUR,Laureate Education Inc,200,0,7.26K,0,NO CHANGE,<.01%
880779103,TEX,Terex Corp,100,0,7.24K,0,NO CHANGE,<.01%
090043100,BILL,BILL Holdings Inc,200,0,7.23K,0,NO CHANGE,<.01%
26701L100,BROS,Dutch Bros Inc,100,0,7.18K,0,NO CHANGE,<.01%
87724P106,TMHC,Taylor Morrison Home Corp,100,0,7.17K,0,NO CHANGE,<.01%
89055F103,BLD,TopBuild Corp,20,0,7.09K,0,NO CHANGE,<.01%
534187109,LNC,Lincoln National Corp,200,0,7.07K,0,NO CHANGE,<.01%
09073M104,TECH,Bio-Techne Corp,100,0,7.07K,0,NO CHANGE,<.01%
55616P104,M,Macy's Inc,300,0,7.07K,0,NO CHANGE,<.01%
974155103,WING,Wingstop Inc,40,0,6.94K,0,NO CHANGE,<.01%
29977A105,EVR,Evercore Inc,20,0,6.83K,0,NO CHANGE,<.01%
45781M101,INVA,Innoviva Inc,300,0,6.81K,0,NO CHANGE,<.01%
03784Y200,APLE,Apple Hospitality REIT Inc,400,0,6.72K,0,NO CHANGE,<.01%
15643U104,LEU,Centrus Energy Corp,40,0,6.72K,0,NO CHANGE,<.01%
500643200,KFY,Korn Ferry,100,0,6.66K,0,NO CHANGE,<.01%
36467W109,GME,GameStop Corp,300,0,6.62K,0,NO CHANGE,<.01%
185899101,CLF,Cleveland-Cliffs Inc,700,0,6.57K,0,NO CHANGE,<.01%
126501105,CTS,CTS Corp,100,0,6.52K,0,NO CHANGE,<.01%
88146M101,TRNO,Terreno Realty Corp,100,0,6.48K,0,NO CHANGE,<.01%
48282T104,KAI,Kadant Inc,20,0,6.29K,0,NO CHANGE,<.01%
76118Y104,REZI,Resideo Technologies Inc,200,0,6.22K,0,NO CHANGE,<.01%
149150104,CATY,Cathay General Bancorp,100,0,6.2K,0,NO CHANGE,<.01%
98420N105,XENE,Xenon Pharmaceuticals Inc,100,0,6.04K,0,NO CHANGE,<.01%
116794108,BRKR,Bruker Corp,100,0,6.02K,0,NO CHANGE,<.01%
090572207,BIO,Bio-Rad Laboratories Inc,20,0,5.87K,0,NO CHANGE,<.01%
15118V207,CELH,Celsius Holdings Inc,200,0,5.86K,0,NO CHANGE,<.01%
398905109,GPI,Group 1 Automotive Inc,20,0,5.82K,0,NO CHANGE,<.01%
436893200,HOMB,Home BancShares Inc/AR,200,0,5.71K,0,NO CHANGE,<.01%
49803T300,KRG,Kite Realty Group Trust,200,0,5.68K,0,NO CHANGE,<.01%
552848103,MTG,MGIC Investment Corp,200,0,5.64K,0,NO CHANGE,<.01%
34964C106,FBIN,Fortune Brands Innovations Inc,100,0,5.49K,0,NO CHANGE,<.01%
237266101,DAR,Darling Ingredients Inc,100,0,5.46K,0,NO CHANGE,<.01%
30161Q104,EXEL,Exelixis Inc,100,0,5.44K,0,NO CHANGE,<.01%
896095106,TCBK,TriCo Bancshares,100,0,5.38K,0,NO CHANGE,<.01%
550241103,LUMN,Lumen Technologies Inc,700,0,5.38K,0,NO CHANGE,<.01%
916896103,UEC,Uranium Energy Corp,500,0,5.33K,0,NO CHANGE,<.01%
87240R107,TFSL,TFS Financial Corp,300,0,5.32K,0,NO CHANGE,<.01%
447011107,HUN,Huntsman Corp,500,0,5.31K,0,NO CHANGE,<.01%
910340108,UFCS,United Fire Group Inc,100,0,5.24K,0,NO CHANGE,<.01%
G01767105,ALKS,Alkermes PLC,100,0,5.24K,0,NO CHANGE,<.01%
72703H101,PLNT,Planet Fitness Inc,100,0,5.22K,0,NO CHANGE,<.01%
06417N103,OZK,Bank OZK,100,0,5.21K,0,NO CHANGE,<.01%
78440X887,SLG,SL Green Realty Corp,100,0,5.18K,0,NO CHANGE,<.01%
05156V102,AUPH,Aurinia Pharmaceuticals Inc,300,0,5.09K,0,NO CHANGE,<.01%
87918A105,TDOC,Teladoc Health Inc,600,0,5.09K,0,NO CHANGE,<.01%
36262G101,GXO,GXO Logistics Inc,100,0,5.07K,0,NO CHANGE,<.01%
27616P301,DEA,Easterly Government Properties Inc,200,0,4.99K,0,NO CHANGE,<.01%
49714P108,KNSL,Kinsale Capital Group Inc,15,0,4.95K,0,NO CHANGE,<.01%
26740W109,QBTS,D-Wave Quantum Inc,200,0,4.8K,0,NO CHANGE,<.01%
G8060N102,ST,Sensata Technologies Holding PLC,100,0,4.77K,0,NO CHANGE,<.01%
74386T105,PFS,Provident Financial Services Inc,200,0,4.73K,0,NO CHANGE,<.01%
680277100,OSBC,Old Second Bancorp Inc,200,0,4.66K,0,NO CHANGE,<.01%
827048109,SLGN,Silgan Holdings Inc,100,0,4.64K,0,NO CHANGE,<.01%
374689107,ROCK,Gibraltar Industries Inc,100,0,4.51K,0,NO CHANGE,<.01%
64115T104,NTCT,NetScout Systems Inc,100,0,4.36K,0,NO CHANGE,<.01%
13765N107,CNNE,Cannae Holdings Inc,300,0,4.32K,0,NO CHANGE,<.01%
922280102,VRNS,Varonis Systems Inc,100,0,4.2K,0,NO CHANGE,<.01%
879369106,TFX,Teleflex Inc,33,0,4.18K,0,NO CHANGE,<.01%
004239109,AKR,Acadia Realty Trust,200,0,4.18K,0,NO CHANGE,<.01%
194014502,ENOV,Enovis Corp,200,0,4.14K,0,NO CHANGE,<.01%
85914M107,STEP,StepStone Group Inc,100,0,4.14K,0,NO CHANGE,<.01%
53190C102,LTH,Life Time Group Holdings Inc,100,0,4.08K,0,NO CHANGE,<.01%
984017103,XHR,Xenia Hotels & Resorts Inc,200,0,4.07K,0,NO CHANGE,<.01%
22041X102,CRSR,Corsair Gaming Inc,400,0,3.87K,0,NO CHANGE,<.01%
038169207,APLD,Applied Digital Corp,100,0,3.73K,0,NO CHANGE,<.01%
05368V106,AVNT,Avient Corp,100,0,3.7K,0,NO CHANGE,<.01%
71385M107,PRM,Perimeter Solutions Inc,100,0,3.56K,0,NO CHANGE,<.01%
489170100,KMT,Kennametal Inc,100,0,3.5K,0,NO CHANGE,<.01%
32020R109,FFIN,First Financial Bankshares Inc,100,0,3.46K,0,NO CHANGE,<.01%
896522109,TRN,Trinity Industries Inc,100,0,3.46K,0,NO CHANGE,<.01%
G61188101,LBTYA,Liberty Global Ltd,300,0,3.41K,0,NO CHANGE,<.01%
45826J105,NTLA,Intellia Therapeutics Inc,200,0,3.38K,0,NO CHANGE,<.01%
03071H100,AMSF,AMERISAFE Inc,100,0,3.38K,0,NO CHANGE,<.01%
320209109,FFBC,First Financial Bancorp,100,0,3.38K,0,NO CHANGE,<.01%
90400D108,RARE,Ultragenyx Pharmaceutical Inc,100,0,3.34K,0,NO CHANGE,<.01%
374297109,GTY,Getty Realty Corp,100,0,3.34K,0,NO CHANGE,<.01%
354613101,BEN,Franklin Resources Inc,100,0,3.33K,0,NO CHANGE,<.01%
G61188127,LBTYK,Liberty Global Ltd,300,0,3.3K,0,NO CHANGE,<.01%
378973507,GSAT,Globalstar Inc,40,0,3.25K,0,NO CHANGE,<.01%
03783C100,APPF,Appfolio Inc,20,0,3.21K,0,NO CHANGE,<.01%
422704106,HL,Hecla Mining Co,200,0,3.09K,0,NO CHANGE,<.01%
770323103,RHI,Robert Half Inc,100,0,3.07K,0,NO CHANGE,<.01%
084680107,BBT,Beacon Financial Corp,100,0,3.04K,0,NO CHANGE,<.01%
222795502,CUZ,Cousins Properties Inc,100,0,3K,0,NO CHANGE,<.01%
29670E107,EPRT,Essential Properties Realty Trust Inc,100,0,2.98K,0,NO CHANGE,<.01%
00404A109,ACHC,Acadia Healthcare Co Inc,100,0,2.95K,0,NO CHANGE,<.01%
32051X108,FHB,First Hawaiian Inc,100,0,2.93K,0,NO CHANGE,<.01%
928881101,VNT,Vontier Corp,100,0,2.9K,0,NO CHANGE,<.01%
91332U101,U,Unity Software Inc,100,0,2.86K,0,NO CHANGE,<.01%
68622V106,OGN,Organon & Co,200,0,2.71K,0,NO CHANGE,<.01%
50216C108,LYTS,LSI Industries Inc,100,0,2.66K,0,NO CHANGE,<.01%
624758108,MWA,Mueller Water Products Inc,100,0,2.58K,0,NO CHANGE,<.01%
20464U100,COMP,Compass Inc,200,0,2.47K,0,NO CHANGE,<.01%
985817105,YELP,Yelp Inc,100,0,2.45K,0,NO CHANGE,<.01%
35243J101,FBRT,Franklin BSP Realty Trust Inc,300,0,2.44K,0,NO CHANGE,<.01%
754907103,RYN,Rayonier Inc,112,0,2.38K,0,NO CHANGE,<.01%
G9001E102,LILA,Liberty Latin America Ltd,300,0,2.35K,0,NO CHANGE,<.01%
10949T109,BRSP,BrightSpire Capital Inc,400,0,2.18K,0,NO CHANGE,<.01%
03762U105,ARI,Apollo Commercial Real Estate Finance Inc,200,0,2.14K,0,NO CHANGE,<.01%
G97822103,PRGO,Perrigo Co PLC,200,0,2.08K,0,NO CHANGE,<.01%
11135E203,BNL,Broadstone Net Lease Inc,100,0,2.07K,0,NO CHANGE,<.01%
163851108,CC,Chemours Co/The,100,0,2.05K,0,NO CHANGE,<.01%
600544100,MLKN,MillerKnoll Inc,100,0,2.05K,0,NO CHANGE,<.01%
42226K105,HR,Healthcare Realty Trust Inc,100,0,2.02K,0,NO CHANGE,<.01%
98956A105,ZETA,Zeta Global Holdings Corp,100,0,1.97K,0,NO CHANGE,<.01%
70509V100,PEB,Pebblebrook Hotel Trust,100,0,1.94K,0,NO CHANGE,<.01%
76655K103,RGTI,Rigetti Computing Inc,100,0,1.93K,0,NO CHANGE,<.01%
00165C302,AMC,AMC Entertainment Holdings Inc,1000,0,1.9K,0,NO CHANGE,<.01%
37247D106,GNW,Genworth Financial Inc,200,0,1.89K,0,NO CHANGE,<.01%
257701201,DGICA,Donegal Group Inc,100,0,1.89K,0,NO CHANGE,<.01%
747619104,NX,Quanex Building Products Corp,100,0,1.86K,0,NO CHANGE,<.01%
58463J304,MPT,Medical Properties Trust Inc,400,0,1.85K,0,NO CHANGE,<.01%
803607100,SRPT,Sarepta Therapeutics Inc,100,0,1.8K,0,NO CHANGE,<.01%
60471A101,MIR,Mirion Technologies Inc,100,0,1.79K,0,NO CHANGE,<.01%
23355L106,DXC,DXC Technology Co,200,0,1.77K,0,NO CHANGE,<.01%
042315705,ARR,ARMOUR Residential REIT Inc,100,0,1.75K,0,NO CHANGE,<.01%
02553E106,AEO,American Eagle Outfitters Inc,100,0,1.72K,0,NO CHANGE,<.01%
918204108,VFC,VF Corp,100,0,1.67K,0,NO CHANGE,<.01%
903002103,UMH,UMH Properties Inc,100,0,1.51K,0,NO CHANGE,<.01%
013091103,ACI,Albertsons Cos Inc,100,0,1.35K,0,NO CHANGE,<.01%
36164V602,GLIBA,Liberty Capital Corp,60,0,1.31K,0,NO CHANGE,<.01%
904311107,UAA,Under Armour Inc,200,0,1.28K,0,NO CHANGE,<.01%
376536108,GOOD,Gladstone Commercial Corp,100,0,1.23K,0,NO CHANGE,<.01%
302491303,FMC,FMC Corp,100,0,1.15K,0,NO CHANGE,<.01%
674599162,OXYWS,OCCIDENTAL PETE CORP,39,0,1.04K,0,NO CHANGE,<.01%
36467W117,GME,GameStop Corp,320,0,893,0,NO CHANGE,<.01%
87043Q108,SG,Sweetgreen Inc,100,0,881,0,NO CHANGE,<.01%
63938C108,NAVI,Navient Corp,100,0,851,0,NO CHANGE,<.01%
343498101,FLO,Flowers Foods Inc,100,0,790,0,NO CHANGE,<.01%
00091G104,ACVA,ACV Auctions Inc,100,0,719,0,NO CHANGE,<.01%
382550101,GT,Goodyear Tire & Rubber Co/The,100,0,660,0,NO CHANGE,<.01%
37733W204,GSK,GSK PLC,11,0,577,0,NO CHANGE,<.01%
36164V800,GLIBK,Liberty Capital Corp,23,0,496,0,NO CHANGE,<.01%
549498202,LCID,Lucid Group Inc,70,0,468,0,NO CHANGE,<.01%
47215P106,JD,JD.COM INC,16,0,408,0,NO CHANGE,<.01%
04965N104,RNA,Atrium Therapeutics Inc,21,0,282,0,NO CHANGE,<.01%
19842X109,STK,COLUMBIA SELIGM PREM TECH GR,4,0,215,0,NO CHANGE,<.01%
56035L104,MAIN,MAIN STR CAP CORP,4,0,208,0,NO CHANGE,<.01%
389930207,BTC,GRAYSCALE BITCOIN MINI TR ET,6,0,156,0,NO CHANGE,<.01%
640268306,NKTR,NEKTAR THERAPEUTICS,2,0,140,0,NO CHANGE,<.01%
11271J107,BN,BROOKFIELD CORP,3,0,128,0,NO CHANGE,<.01%
91822M502,VEON,VEON LTD,2,0,104,0,NO CHANGE,<.01%
683712129,OPENW,Opendoor Technologies Inc,192,0,95,0,NO CHANGE,<.01%
683712137,OPENL,Opendoor Technologies Inc,192,0,54,0,NO CHANGE,<.01%
78454L100,SM,SM ENERGY COMPANY,2,0,52,0,NO CHANGE,<.01%
020398707,ALMTF,ALMONTY INDS INC,3,0,49,0,NO CHANGE,<.01%
683712145,OPENZ,Opendoor Technologies Inc,192,0,46,0,NO CHANGE,<.01%
74350P675,SQQQ,PROSHARES TR,1,0,36,0,NO CHANGE,<.01%
152006102,CGAU,CENTERRA GOLD INC,2,0,32,0,NO CHANGE,<.01%
450047303,IRS,IRSA INVERSIONES Y REP S A,2,0,31,0,NO CHANGE,<.01%
9837FR209,SPRU,SPRUCE POWER HOLDING CORP,11,0,28,0,NO CHANGE,<.01%
032108474,MJ,AMPLIFY ETF TR,1,0,26,0,NO CHANGE,<.01%
783754104,RYZ,RYERSON HLDG CORP,1,0,25,0,NO CHANGE,<.01%
226406106,CRESY,CRESUD S A C I F Y A,2,0,22,0,NO CHANGE,<.01%
74350P642,SRTY,PROSHARES TR,1,0,21,0,NO CHANGE,<.01%
09058V103,BCRX,BIOCRYST PHARMACEUTICALS INC,2,0,20,0,NO CHANGE,<.01%
316500107,FDUS,FIDUS INVT CORP,1,0,19,0,NO CHANGE,<.01%
92259N302,VELO,VELO3D INC,1,0,18,0,NO CHANGE,<.01%
98400T304,XFLT,XAI FLOATING RATE & ALTER IN,1,0,18,0,NO CHANGE,<.01%
06759L103,BBDC,BARINGS BDC INC,2,0,17,0,NO CHANGE,<.01%
83012A109,TSLX,SIXTH STREET SPECIALTY LENDI,1,0,17,0,NO CHANGE,<.01%
465562106,ITUB,ITAU UNIBANCO HLDG S A,2,0,16,0,NO CHANGE,<.01%
75120L209,RLYB,RALLYBIO CORP,1,0,16,0,NO CHANGE,<.01%
65540B303,NDLS,NOODLES & CO,1,0,15,0,NO CHANGE,<.01%
746964105,QTTB,Q32 BIO INC,1,0,13,0,NO CHANGE,<.01%
80280U205,SCZ.V,SANTACRUZ SILVER MNG LTD,2,0,13,0,NO CHANGE,<.01%
28617B606,ELVA,ELECTROVAYA INC,1,0,10,0,NO CHANGE,<.01%
007002207,ACET,ADICET BIO INC,1,0,9,0,NO CHANGE,<.01%
03837J309,AQMS,AQUA METALS INC,3,0,9,0,NO CHANGE,<.01%
834212201,STI,SOLIDION TECHNOLOGY INC,1,0,9,0,NO CHANGE,<.01%
00510N102,TIC,TIC SOLUTIONS INC,1,0,8,0,NO CHANGE,<.01%
27966L306,EDSA,EDESA BIOTECH INC,1,0,8,0,NO CHANGE,<.01%
31572Q881,KYNB,KYNTRA BIO INC,1,0,8,0,NO CHANGE,<.01%
84841L506,ANY,SPHERE 3D CORP NEW,3,0,8,0,NO CHANGE,<.01%
45676K111,,INFLEQTION INC,1,0,7,0,NO CHANGE,<.01%
60879E408,MNTS,MOMENTUS INC,1,0,7,0,NO CHANGE,<.01%
647551100,NMFC,NEW MTN FIN CORP,1,0,7,0,NO CHANGE,<.01%
09071M304,BLRX,BIOLINE RX LIMITED,2,0,6,0,NO CHANGE,<.01%
15117F880,CLRB,CELLECTAR BIOSCIENCES INC,2,0,6,0,NO CHANGE,<.01%
26145B403,DFLI,DRAGONFLY ENERGY HOLDINGS CO,3,0,6,0,NO CHANGE,<.01%
384313607,EAF,GRAFTECH INTL LTD SR NT,1,0,6,0,NO CHANGE,<.01%
60855D408,MBRX,MOLECULIN BIOTECH INC,2,0,6,0,NO CHANGE,<.01%
72581M404,PXLW,PIXELWORKS INC,1,0,6,0,NO CHANGE,<.01%
02155X205,ATHE,ALTERITY THERAPEUTICS LTD,1,0,5,0,NO CHANGE,<.01%
18978H508,CNSP,CNS PHARMACEUTICALS INC,1,0,5,0,NO CHANGE,<.01%
33749P507,GRDX,GRIDAI TECHNOLOGIES CORP,1,0,5,0,NO CHANGE,<.01%
731105607,PSNYW,POLESTAR AUTOMOTIVE HLDG UK,2,0,5,0,NO CHANGE,<.01%
90466Y202,UNCY,UNICYCIVE THERAPEUTICS INC,1,0,5,0,NO CHANGE,<.01%
03464C205,AEC,ANFIELD ENERGY INC,1,0,4,0,NO CHANGE,<.01%
03835L702,APVO,APTEVO THERAPEUTICS INC,1,0,4,0,NO CHANGE,<.01%
205750409,LODE,COMSTOCK INC,1,0,4,0,NO CHANGE,<.01%
23248B109,CXAI,CXAPP INC,23,0,4,0,NO CHANGE,<.01%
345523401,FRSX,FORESIGHT AUTONOMOUS HLDGS L,2,0,4,0,NO CHANGE,<.01%
3622AW502,GRI,GRI BIO INC,2,0,4,0,NO CHANGE,<.01%
373678705,GOVX,GEOVAX LABS INC,3,0,4,0,NO CHANGE,<.01%
373737105,GGB,GERDAU SA,1,0,4,0,NO CHANGE,<.01%
89458T403,TGL,TREASURE GLOBAL INC,1,0,4,0,NO CHANGE,<.01%
92864V608,EMPD,EMPERY DIGITAL INC,1,0,4,0,NO CHANGE,<.01%
02451V309,ABAT,AMERICAN BATTERY TECHNOLOGY,1,0,3,0,NO CHANGE,<.01%
15713L109,CRVO,CERVOMED INC,1,0,3,0,NO CHANGE,<.01%
204409882,CIGC,CIA ENERGETICA DE MINAS GERA,1,0,3,0,NO CHANGE,<.01%
39540E401,GP,GREENPOWER MTR CO INC,2,0,3,0,NO CHANGE,<.01%
46122W303,INUV,INUVO INC,2,0,3,0,NO CHANGE,<.01%
62188E103,MLCI,MOUNT LOGAN CAP INC,1,0,3,0,NO CHANGE,<.01%
64132R503,MTVA,METAVIA INC,2,0,3,0,NO CHANGE,<.01%
64440N103,NFGC,NEW FOUND GOLD CORP,2,0,3,0,NO CHANGE,<.01%
655187409,ACON,ACLARION INC,1,0,3,0,NO CHANGE,<.01%
92536C202,VERU,VERU INC,1,0,3,0,NO CHANGE,<.01%
09061H406,BMRA,BIOMERICA INC,1,0,2,0,NO CHANGE,<.01%
09074F504,BIVI,BIOVIE INC,1,0,2,0,NO CHANGE,<.01%
42227W405,HCTI,HEALTHCARE TRIANGLE INC,1,0,2,0,NO CHANGE,<.01%
42328V876,HSDT,SOLANA CO,1,0,2,0,NO CHANGE,<.01%
65346E204,NEXM,NEXMETALS MINING CORP.,1,0,2,0,NO CHANGE,<.01%
67079Y407,NVVE,NUVVE HOLDING CORP,4,0,2,0,NO CHANGE,<.01%
73102V204,POLA,POLAR PWR INC.,1,0,2,0,NO CHANGE,<.01%
898920103,HURA,TUHURA BIOSCIENCES INC,1,0,2,0,NO CHANGE,<.01%
91704K301,UGRO,FLASH SPORTS & MEDIA HOLDING,1,0,2,0,NO CHANGE,<.01%
00791X209,AEON,AEON BIOPHARMA INC,1,0,1,0,NO CHANGE,<.01%
00808Y604,AEMD,AETHLON MED INC,1,0,1,0,NO CHANGE,<.01%
016744500,ALLR,ALLARITY THERAPEUTICS INC,1,0,1,0,NO CHANGE,<.01%
02115D208,AEI,ALSET INC,1,0,1,0,NO CHANGE,<.01%
151190204,CELU,CELULARITY INC,1,0,1,0,NO CHANGE,<.01%
16941T401,CPHI,CHINA PHARMA HLDGS INC,1,0,1,0,NO CHANGE,<.01%
26253C201,DSS,DSS INC,2,0,1,0,NO CHANGE,<.01%
29405E505,ENVB,ENVERIC BIOSCIENCES INC,1,0,1,0,NO CHANGE,<.01%
372446302,GNPX,GENPREX INC,1,0,1,0,NO CHANGE,<.01%
45259L205,IBO,IMPACT BIOMEDICAL INC,3,0,1,0,NO CHANGE,<.01%
47100L111,DFDVW,DEFI DEVELOPMENT CORP,2,0,1,0,NO CHANGE,<.01%
54570M306,SEGG,SPORTS ENTMT GAMING GLOBAL,1,0,1,0,NO CHANGE,<.01%
54948X109,LUCD,LUCID DIAGNOSTICS INC,1,0,1,0,NO CHANGE,<.01%
54975P201,LU,LUFAX HOLDING LTD,1,0,1,0,NO CHANGE,<.01%
62818Q302,MBIO,MUSTANG BIO INC,2,0,1,0,NO CHANGE,<.01%
67021W400,BURU,NUBURU INC,7,0,1,0,NO CHANGE,<.01%
68627G104,ORIO.TO,ORION DIGITAL CORP,1,0,1,0,NO CHANGE,<.01%
72352G206,JF,J & FRIENDS HOLDINGS LTD,1,0,1,0,NO CHANGE,<.01%
74754R301,AIXC,AIXCRYPTO HOLDINGS INC,1,0,1,0,NO CHANGE,<.01%
83013Q871,CHAI,CORE AI HOLDINGS INC,2,0,1,0,NO CHANGE,<.01%
83558L303,SNOA,SONOMA PHARMACEUTICALS INC,1,0,1,0,NO CHANGE,<.01%
92854B109,VANI,VIVANI MEDICAL INC,1,0,1,0,NO CHANGE,<.01%
961884301,NXTT,NEXT TECHNOLOGY HOLDING INC,1,0,1,0,NO CHANGE,<.01%
M2361E179,MBAI,CHECK CAP LTD,1,0,1,0,NO CHANGE,<.01%
03815U607,BNBX,BNB Plus Corp (US),0,-1,0,-1,CLOSE,0%
168913408,CREG,Smart Power Corp,0,-2,0,-1,CLOSE,0%
78418A703,OLOX,Olenox Industries Inc,0,-1,0,-1,CLOSE,0%
832154405,SMSI,Smith Micro Software Inc.,0,-1,0,-1,CLOSE,0%
63911H306,KITT,Nauticus Robotics Inc (US),0,-4,0,-2,CLOSE,0%
74915M605,QVCGA,QVC Group Inc A,0,-1,0,-2,CLOSE,0%
007025877,ADTX,ADITXT INC (US),0,-3,0,-3,CLOSE,0%
09090D509,PHGE,BIOMX INC,0,-1,0,-4,CLOSE,0%
76152G209,RVPH,REVIVA PHARMACEUTICALS HOLDINGS INC,0,-7,0,-5,CLOSE,0%
