CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
235851102,DHR,DANAHER CORP DEL,760636,81828,144.89M,15.59M,+12.1%,0.2%
55825T103,MSGS,MADISON SQUARE GRDN SPRT COR,210780,38780,84.7M,15.58M,+22.5%,0.12%
379577208,GMED,GLOBUS MED INC,196918,196918,15.56M,15.56M,NEW,0.02%
86765Q106,SUNC,SUNOCOCORP LLC,721000,229500,48.79M,15.53M,+46.7%,0.07%
69366J200,PTCT,PTC THERAPEUTICS INC,723500,190200,59.02M,15.51M,+35.7%,0.08%
565788106,MARA,MARA HOLDINGS INC,1111938,1111938,15.44M,15.44M,NEW,0.02%
637417106,NNN,NNN REIT INC,441800,329600,20.56M,15.34M,+293.8%,0.03%
023193105,AMBQ,AMBIQ MICRO INC,214756,172156,18.96M,15.2M,+404.1%,0.03%
83417M104,SEDG,SOLAREDGE TECHNOLOGIES INC,736540,259900,43.04M,15.19M,+54.5%,0.06%
78468R622,JNK,SPDR SERIES TRUST,161700,157200,15.58M,15.15M,+3493.3%,0.02%
172573107,CRCL,CIRCLE INTERNET GROUP INC,2033035,241689,127.33M,15.14M,+13.5%,0.18%
410867105,THG,HANOVER INS GROUP INC,70300,70300,15.05M,15.05M,NEW,0.02%
57667L107,MTCH,MATCH GROUP INC NEW,3589054,394686,136.56M,15.02M,+12.4%,0.19%
171484108,CHDN,CHURCHILL DOWNS INC,165250,165250,14.81M,14.81M,NEW,0.02%
058586108,BLDP,BALLARD PWR SYS INC NEW,4344197,3781303,16.9M,14.71M,+671.8%,0.02%
025932104,AFG,AMERICAN FINANCIAL GROUP INC,104200,104200,14.58M,14.58M,NEW,0.02%
03214Q108,AMPX,AMPRIUS TECHNOLOGIES INC,1408925,1049400,19.53M,14.54M,+291.9%,0.03%
278768106,SATS,ECHOSTAR CORP,140787,140787,14.29M,14.29M,NEW,0.02%
253393102,DKS,DICKS SPORTING GOODS INC,130839,62900,29.68M,14.27M,+92.6%,0.04%
464287200,IVV,ISHARES TR,18980,18980,14.21M,14.21M,NEW,0.02%
G2004J103,CCL,CARNIVAL CORP LTD,493000,493000,14.09M,14.09M,NEW,0.02%
929042109,VNO,VORNADO RLTY TR,520999,357500,20.48M,14.05M,+218.7%,0.03%
464287432,TLT,ISHARES TR,161086,161086,13.92M,13.92M,NEW,0.02%
35952H700,FCEL,FUELCELL ENERGY INC,1272500,385900,45.82M,13.9M,+43.5%,0.06%
81369Y803,XLK,SELECT SECTOR SPDR TR,79000,72880,15.05M,13.89M,+1190.8%,0.02%
52490G102,LEGN,LEGEND BIOTECH CORP,1000200,478400,28.89M,13.82M,+91.7%,0.04%
233331107,DTE,DTE ENERGY CO,266300,90000,40.58M,13.71M,+51%,0.06%
11777Q209,BTG,B2GOLD CORP,6331176,3656518,23.68M,13.68M,+136.7%,0.03%
98423F109,XMTR,XOMETRY INC,141500,141500,13.66M,13.66M,NEW,0.02%
00108J109,ACMR,ACM RESH INC,229800,107200,29.16M,13.6M,+87.4%,0.04%
19260Q107,COIN,COINBASE GLOBAL INC,92600,92600,13.54M,13.54M,NEW,0.02%
464287614,IWF,ISHARES TR,170128,107848,21.12M,13.39M,+173.2%,0.03%
302081104,EXLS,EXLSERVICE HLDGS INC,1202096,517796,31.09M,13.39M,+75.7%,0.04%
736508847,POR,PORTLAND GEN ELEC CO,295100,254700,15.3M,13.2M,+630.4%,0.02%
90385V107,UCTT,ULTRA CLEAN HLDGS INC,91900,91900,13.1M,13.1M,NEW,0.02%
00760J108,AEHR,AEHR TEST SYS,134500,134500,12.92M,12.92M,NEW,0.02%
053906103,ASM,AVINO SILVER & GOLD MINES LT,2345900,2031000,14.87M,12.88M,+645%,0.02%
009158106,APD,AIR PRODUCTS AND CHEMICALS I,43860,43860,12.86M,12.86M,NEW,0.02%
65487K100,LASR,NLIGHT INC,250400,184700,17.43M,12.86M,+281.1%,0.02%
64119N608,NTSK,NETSKOPE INC,1166000,1166000,12.76M,12.76M,NEW,0.02%
00402L107,ASO,ACADEMY SPORTS & OUTDOORS IN,270589,270589,12.75M,12.75M,NEW,0.02%
315616102,FFIV,F5 INC,30274,30274,12.59M,12.59M,NEW,0.02%
092113109,BKH,BLACK HILLS CORP,247800,168600,18.44M,12.54M,+212.9%,0.03%
29472R108,ELS,EQUITY LIFESTYLE PROPERTIES,194000,194000,12.5M,12.5M,NEW,0.02%
16359R103,CHE,CHEMED CORP NEW,39080,26740,18.2M,12.45M,+216.7%,0.03%
431284108,HIW,HIGHWOODS PPTYS INC,410100,410100,12.37M,12.37M,NEW,0.02%
92846Q107,COCO,VITA COCO CO INC,186000,186000,12.3M,12.3M,NEW,0.02%
918204108,VFC,V F CORP,1734900,735700,28.94M,12.27M,+73.6%,0.04%
313745101,FRT,FEDERAL RLTY INVT TR NEW,113600,99300,14.02M,12.26M,+694.4%,0.02%
512807306,LRCX,LAM RESEARCH CORP,31600,28194,13.69M,12.22M,+827.8%,0.02%
810186106,SMG,SCOTTS MIRACLE-GRO CO,179000,179000,12.19M,12.19M,NEW,0.02%
29445S100,EQPT,EQUIPMENTSHARE COM INC,618500,618500,12.16M,12.16M,NEW,0.02%
34959J108,FTV,FORTIVE CORP,1327400,198800,81.09M,12.14M,+17.6%,0.11%
457187102,INGR,INGREDION INC,140073,127673,13.27M,12.09M,+1029.6%,0.02%
71844V201,PECO,PHILLIPS EDISON & CO INC,681402,288400,28.36M,12M,+73.4%,0.04%
464287176,TIP,ISHARES TR,266800,109296,29.2M,11.96M,+69.4%,0.04%
36237H101,GIII,G III APPAREL GROUP LTD,351403,351403,11.85M,11.85M,NEW,0.02%
48020Q107,JLL,JONES LANG LASALLE INC,98009,38160,30.38M,11.83M,+63.8%,0.04%
754730109,RJF,RAYMOND JAMES FINL INC,77337,77337,11.76M,11.76M,NEW,0.02%
74347M108,PUMP,PROPETRO HLDG CORP,1472100,819700,21.11M,11.75M,+125.6%,0.03%
69343T107,PJT,PJT PARTNERS INC,125000,77300,18.87M,11.67M,+162.1%,0.03%
04626A103,ALAB,ASTERA LABS INC,153400,23999,74.1M,11.59M,+18.5%,0.1%
78464A714,XRT,SPDR SERIES TRUST,131500,131500,11.54M,11.54M,NEW,0.02%
902252105,TYL,TYLER TECHNOLOGIES INC,63040,39440,18.44M,11.53M,+167.1%,0.03%
04302A104,AIP,ARTERIS INC,303876,234476,14.77M,11.39M,+337.9%,0.02%
700517105,PK,PARK HOTELS & RESORTS INC,1162252,793100,16.56M,11.3M,+214.8%,0.02%
141788109,CARG,CARGURUS INC,673827,330100,22.97M,11.25M,+96%,0.03%
42238D107,HTFL,HEARTFLOW INC,382700,382700,11.23M,11.23M,NEW,0.02%
19240Q201,COGT,COGENT BIOSCIENCES INC,996168,289900,38.55M,11.22M,+41%,0.05%
04342Y104,ASAN,ASANA INC,1689539,1595600,11.83M,11.17M,+1698.5%,0.02%
91347P105,OLED,UNIVERSAL DISPLAY CORP,254839,128900,22.07M,11.16M,+102.4%,0.03%
094235108,BLMN,BLOOMIN BRANDS INC,1589300,1219504,14.53M,11.15M,+329.8%,0.02%
05561Q201,BOKF,BOK FINL CORP,80077,80077,11.12M,11.12M,NEW,0.02%
78463V107,GLD,SPDR GOLD TR,113040,29981,41.64M,11.04M,+36.1%,0.06%
35909R108,ULCC,FRONTIER GROUP HLDGS INC,1395600,1395600,11.04M,11.04M,NEW,0.02%
87151X101,SYM,SYMBOTIC INC,960100,245300,43.16M,11.03M,+34.3%,0.06%
413160102,HLIT,HARMONIC INC,1724427,671500,28.16M,10.97M,+63.8%,0.04%
69331C108,PCG,PG&E CORP,646400,646400,10.87M,10.87M,NEW,0.01%
11135E203,BNL,BROADSTONE NET LEASE INC,586100,524200,12.11M,10.84M,+846.8%,0.02%
053807103,AVT,AVNET INC,204100,121900,18.13M,10.83M,+148.3%,0.02%
G96629103,WTW,WILLIS TOWERS WATSON PLC LTD,144640,41240,37.8M,10.78M,+39.9%,0.05%
11120U105,BRX,BRIXMOR PPTY GROUP INC,350500,341100,11.05M,10.75M,+3628.7%,0.02%
126600105,CVBF,CVB FINL CORP,903591,475897,20.38M,10.73M,+111.3%,0.03%
043436104,ABG,ASBURY AUTOMOTIVE GROUP INC,53200,53200,10.7M,10.7M,NEW,0.01%
103304101,BYD,BOYD GAMING CORP,168300,121100,14.87M,10.7M,+256.6%,0.02%
781154109,RBRK,RUBRIK INC.,509189,131700,40.88M,10.57M,+34.9%,0.06%
925550105,VIAV,VIAVI SOLUTIONS INC,328300,218300,15.68M,10.42M,+198.5%,0.02%
07725L102,ONC,BEONE MEDICINES LTD,101980,36524,29.06M,10.41M,+55.8%,0.04%
600544100,MLKN,MILLERKNOLL INC,694383,508200,14.21M,10.4M,+273%,0.02%
92790C104,VRDN,VIRIDIAN THERAPEUTICS INC,768600,565500,14.12M,10.39M,+278.4%,0.02%
29275Y102,ENS,ENERSYS,103800,44400,24.27M,10.38M,+74.7%,0.03%
983793100,XPO,XPO INC,229120,50400,47.04M,10.35M,+28.2%,0.06%
254067101,DDS,DILLARDS INC,161539,19359,85.36M,10.23M,+13.6%,0.12%
339750101,FND,FLOOR & DECOR HLDGS INC,219600,172100,13.04M,10.22M,+362.3%,0.02%
92333F101,VG,VENTURE GLOBAL INC,2964040,917200,32.99M,10.21M,+44.8%,0.05%
441593100,HLI,HOULIHAN LOKEY INC,76000,76000,10.19M,10.19M,NEW,0.01%
136069101,CM,CANADIAN IMPERIAL BANK OF CO,87628,87628,10.08M,10.08M,NEW,0.01%
922967104,MANE,VERADERMICS INC,81852,81852,10.06M,10.06M,NEW,0.01%
44862P208,HYMC,HYCROFT MINING HOLDING CORP,730125,426861,17.08M,9.99M,+140.8%,0.02%
047726302,BATRK,ATLANTA BRAVES HLDGS INC,496829,191788,25.79M,9.95M,+62.9%,0.04%
46641Q647,JMUB,J P MORGAN EXCHANGE TRADED F,224887,196287,11.39M,9.94M,+686.3%,0.02%
832248207,SFD,SMITHFIELD FOODS INC,733300,408800,17.79M,9.92M,+126%,0.02%
67103H107,ORLY,OREILLY AUTOMOTIVE INC,107610,107610,9.91M,9.91M,NEW,0.01%
74347R206,QLD,PROSHARES TR,102000,102000,9.87M,9.87M,NEW,0.01%
517834107,LVS,LAS VEGAS SANDS CORP,1665995,212900,76.95M,9.83M,+14.7%,0.11%
14020Y201,CGMU,CAPITAL GRP FIXED INCM ETF T,378400,356810,10.39M,9.8M,+1652.7%,0.01%
31847R102,FAF,FIRST AMERN FINL CORP,142543,142543,9.78M,9.78M,NEW,0.01%
74164M108,PRI,PRIMERICA INC,86740,33920,24.65M,9.64M,+64.2%,0.03%
26142V105,DKNG,DRAFTKINGS INC NEW,1194115,377300,30.16M,9.53M,+46.2%,0.04%
775133101,ROG,ROGERS CORP,58100,58100,9.51M,9.51M,NEW,0.01%
92203J407,BNDX,VANGUARD CHARLOTTE FDS,252649,195327,12.24M,9.46M,+340.8%,0.02%
279158109,EC,ECOPETROL S A,899400,660400,12.81M,9.4M,+276.3%,0.02%
92242T101,VVX,V2X INC,125500,125500,9.36M,9.36M,NEW,0.01%
833034101,SNA,SNAP ON INC,136180,23160,54.8M,9.32M,+20.5%,0.08%
922042742,VT,VANGUARD INTL EQUITY INDEX F,73700,59200,11.57M,9.29M,+408.3%,0.02%
25461A387,KORU,DIREXION SHARES ETF TRUST,11680,11680,9.13M,9.13M,NEW,0.01%
83089J108,SKYT,SKYWATER TECHNOLOGY INC,260900,260900,9.08M,9.08M,NEW,0.01%
46432F339,QUAL,ISHARES TR,41400,41400,9.08M,9.08M,NEW,0.01%
81369Y860,XLRE,SELECT SECTOR SPDR TR,205200,205200,9.03M,9.03M,NEW,0.01%
29670G102,WTRG,ESSENTIAL UTILS INC,235283,235283,9.01M,9.01M,NEW,0.01%
45256X103,IBRX,IMMUNITYBIO INC,1029399,1029399,9.01M,9.01M,NEW,0.01%
98149E303,GLDM,WORLD GOLD TR,264100,112900,20.97M,8.97M,+74.7%,0.03%
729132100,PLXS,PLEXUS CORP,64693,29800,19.45M,8.96M,+85.4%,0.03%
500643200,KFY,KORN FERRY,192100,134500,12.79M,8.96M,+233.5%,0.02%
464288661,IEI,ISHARES TR,75500,75500,8.87M,8.87M,NEW,0.01%
78464A474,SPSB,SPDR SERIES TRUST,294500,294500,8.84M,8.84M,NEW,0.01%
03937C105,ARCB,ARCBEST CORP,63735,61200,9.15M,8.78M,+2414.2%,0.01%
50212V100,LPLA,LPL FINL HLDGS INC,151660,31120,42.72M,8.77M,+25.8%,0.06%
31488V107,FERG,FERGUSON ENTERPRISES INC,43900,36443,10.42M,8.65M,+488.7%,0.01%
62914V106,NIO,NIO INC,16161048,1708917,81.77M,8.65M,+11.8%,0.11%
68235P108,OGS,ONE GAS INC,110900,110900,8.55M,8.55M,NEW,0.01%
88224Q107,TCBI,TEXAS CAP BANCSHARES INC,191800,82300,19.81M,8.5M,+75.2%,0.03%
78440P306,SKM,SK TELECOM CO LTD,301775,264088,9.71M,8.49M,+700.7%,0.01%
31816X106,FLY,FIREFLY AEROSPACE INC,617700,288400,18.16M,8.48M,+87.6%,0.03%
82982L103,SITE,SITEONE LANDSCAPE SUPPLY INC,74100,74100,8.48M,8.48M,NEW,0.01%
320517105,FHN,FIRST HORIZON CORPORATION,870611,330400,22.32M,8.47M,+61.2%,0.03%
72201R585,PYLD,PIMCO ETF TR,380100,314100,10.08M,8.33M,+475.9%,0.01%
693483109,PKX,POSCO HOLDINGS INC,175900,161989,9.04M,8.32M,+1164.5%,0.01%
703343103,PATK,PATRICK INDS INC,92703,92703,8.32M,8.32M,NEW,0.01%
315948109,FBTC,FIDELITY WISE ORIGIN BITCOIN,216500,161400,11.05M,8.24M,+292.9%,0.02%
29415F104,NVST,ENVISTA HOLDINGS CORPORATION,1520565,312400,40.07M,8.23M,+25.9%,0.06%
375558103,GILD,GILEAD SCIENCES INC,2217376,64848,280.14M,8.19M,+3%,0.39%
78464A755,XME,SPDR SERIES TRUST,121100,76500,12.95M,8.18M,+171.5%,0.02%
92189H409,HYD,VANECK ETF TRUST,188097,157797,9.69M,8.13M,+520.8%,0.01%
92766K403,SPCE,VIRGIN GALACTIC HOLDINGS INC,2808095,2808095,8.12M,8.12M,NEW,0.01%
85472N109,STN,STANTEC INC,195299,117549,13.46M,8.1M,+151.2%,0.02%
82489W107,SHLS,SHOALS TECHNOLOGIES GROUP IN,839000,817300,8.31M,8.09M,+3766.4%,0.01%
063679542,GDXU,BANK MONTREAL MEDIUM,94800,94800,8.08M,8.08M,NEW,0.01%
60786M105,MC,MOELIS & CO,342644,123144,22.42M,8.06M,+56.1%,0.03%
20451W101,CMPS,COMPASS PATHWAYS PLC,1431889,566535,20.26M,8.02M,+65.5%,0.03%
36262G101,GXO,GXO LOGISTICS INCORPORATED,210100,153800,10.65M,7.8M,+273.2%,0.01%
197236102,COLB,COLUMBIA BKG SYS INC,384544,243146,12.32M,7.79M,+172%,0.02%
03945R102,ACHR,ARCHER AVIATION INC,4160486,1646186,19.68M,7.79M,+65.5%,0.03%
893641100,TDG,TRANSDIGM GROUP INC,25620,5840,34.13M,7.78M,+29.5%,0.05%
681116109,OLLI,OLLIES BARGAIN OUTLET HLDGS,101100,101100,7.77M,7.77M,NEW,0.01%
131193104,CALY,CALLAWAY GOLF CO,1338900,413466,25.16M,7.77M,+44.7%,0.03%
04911A107,AUB,ATLANTIC UN BANKSHARES CORP,183102,183102,7.75M,7.75M,NEW,0.01%
55616P104,M,MACYS INC,450864,323700,10.62M,7.62M,+254.6%,0.01%
453038408,IMO,IMPERIAL OIL LTD,69595,67795,7.8M,7.59M,+3766.4%,0.01%
91529Y106,UNM,UNUM GROUP,181400,84900,16.22M,7.59M,+88%,0.02%
349381103,FIGR,FIGURE TECHNOLOGY SOLUTIO,268400,245900,8.24M,7.55M,+1092.9%,0.01%
02209S103,MO,ALTRIA GROUP INC,1781400,104900,128.17M,7.55M,+6.3%,0.18%
46138E628,KBWB,INVESCO EXCH TRADED FD TR II,81040,81040,7.54M,7.54M,NEW,0.01%
464287150,ITOT,ISHARES TR,45800,45800,7.52M,7.52M,NEW,0.01%
852066208,SII,SPROTT INC,166700,65100,18.73M,7.31M,+64.1%,0.03%
12653C108,CNX,CNX RES CORP,678416,215300,23.02M,7.31M,+46.5%,0.03%
811927102,SEA.TO,SEABRIDGE GOLD INC,283300,283300,7.29M,7.29M,NEW,0.01%
724078209,PIPR,PIPER SANDLER COMPANIES,149840,100640,10.84M,7.28M,+204.6%,0.01%
40412C101,HCA,HCA HEALTHCARE INC,18600,18600,7.25M,7.25M,NEW,<.01%
904708104,UNF,UNIFIRST CORP MASS,27420,27420,7.25M,7.25M,NEW,<.01%
07317Q105,BTE,BAYTEX ENERGY CORP,7281900,1810100,29.13M,7.24M,+33.1%,0.04%
G2662B103,CRML,CRITICAL METALS CORP,703599,703599,7.21M,7.21M,NEW,<.01%
G6375R107,NESR,NATIONAL ENERGY SERVICES REU,239139,239139,7.16M,7.16M,NEW,<.01%
866796105,SLF,SUN LIFE FINANCIAL INC.,91035,91035,7.14M,7.14M,NEW,<.01%
61559X104,MLTX,MOONLAKE IMMUNOTHERAPEUTICS,643268,366496,12.52M,7.14M,+132.4%,0.02%
921937827,BSV,VANGUARD BD INDEX FDS,91055,91055,7.09M,7.09M,NEW,<.01%
277432100,EMN,EASTMAN CHEM CO,129840,105100,8.7M,7.04M,+424.8%,0.01%
36317J209,GLXY,GALAXY DIGITAL INC.,674807,256586,18.45M,7.02M,+61.4%,0.03%
393657101,GBX,GREENBRIER COS INC,142800,142800,7M,7M,NEW,<.01%
303250104,FICO,FAIR ISAAC CORP,5720,5720,6.83M,6.83M,NEW,<.01%
127203107,WHD,CACTUS INC,133000,133000,6.81M,6.81M,NEW,<.01%
02005N100,ALLY,ALLY FINL INC,147900,147900,6.8M,6.8M,NEW,<.01%
925652109,VICI,VICI PPTYS INC,796205,255076,21.14M,6.77M,+47.1%,0.03%
91531W106,TIGR,UP FINTECH HLDG LTD,3320500,1538434,14.61M,6.77M,+86.3%,0.02%
84265V105,SCCO,SOUTHERN COPPER CORP,42654,38619,7.43M,6.73M,+957.1%,0.01%
92864M798,ETHU,VOLATILITY SHS TR,589700,589700,6.73M,6.73M,NEW,<.01%
G3398L118,FIHL,PELAGOS INS CAP LTD,301643,274943,7.35M,6.69M,+1029.7%,0.01%
03073E105,COR,CENCORA INC,23620,23620,6.68M,6.68M,NEW,<.01%
90041L105,TPB,TURNING PT BRANDS INC,78745,78745,6.68M,6.68M,NEW,<.01%
92189H607,OIH,VANECK ETF TRUST,28806,17896,10.72M,6.66M,+164%,0.01%
149150104,CATY,CATHAY GEN BANCORP,141571,107300,8.78M,6.65M,+313.1%,0.01%
911163103,UNFI,UNITED NAT FOODS INC,182350,143800,8.33M,6.57M,+373%,0.01%
29357K103,ENVA,ENOVA INTL INC,777294,27200,187.12M,6.55M,+3.6%,0.26%
405024100,HAE,HAEMONETICS CORP MASS,130000,86800,9.75M,6.51M,+200.9%,0.01%
Y95308105,WVE,WAVE LIFE SCIENCES LTD,1704520,1107300,9.9M,6.43M,+185.4%,0.01%
98850P109,YUMC,YUM CHINA HLDGS INC,694900,157200,28.4M,6.42M,+29.2%,0.04%
384802104,GWW,WW GRAINGER INC,23950,4710,32.58M,6.41M,+24.5%,0.04%
74350P659,SPXU,PROSHARES TR,172025,172025,6.38M,6.38M,NEW,<.01%
05350V106,AVNS,AVANOS MED INC,256100,256100,6.37M,6.37M,NEW,<.01%
74347G440,BITO,PROSHARES TR,796502,796502,6.36M,6.36M,NEW,<.01%
46438R105,ETHA,ISHARES ETHEREUM TR,549000,533700,6.53M,6.35M,+3488.2%,<.01%
553530106,MSM,MSC INDL DIRECT INC,52900,52900,6.29M,6.29M,NEW,<.01%
464288588,MBB,ISHARES TR,93988,65988,8.88M,6.24M,+235.7%,0.01%
126408103,CSX,CSX CORP,634800,131200,30.17M,6.24M,+26.1%,0.04%
464288513,HYG,ISHARES TR,171100,77800,13.68M,6.22M,+83.4%,0.02%
78464A508,SPYV,SPDR SERIES TRUST,115100,102200,7M,6.21M,+792.2%,<.01%
46429B267,GOVT,ISHARES TR,402300,272500,9.16M,6.21M,+209.9%,0.01%
90138A103,VNET,VNET GROUP INC,768905,768905,6.18M,6.18M,NEW,<.01%
515098101,LSTR,LANDSTAR SYS INC,110236,29796,22.8M,6.16M,+37%,0.03%
163086101,CHEF,CHEFS WHSE INC,63749,63749,6.13M,6.13M,NEW,<.01%
808524649,SCMB,SCHWAB STRATEGIC TR,276100,236300,7.13M,6.1M,+593.7%,<.01%
38149W630,GPIQ,GOLDMAN SACHS ETF TR,102800,102800,6.1M,6.1M,NEW,<.01%
46641Q159,JPIE,J P MORGAN EXCHANGE TRADED F,132188,132188,6.09M,6.09M,NEW,<.01%
00246W103,AXTI,AXT INC,84300,84300,6.08M,6.08M,NEW,<.01%
398905109,GPI,GROUP 1 AUTOMOTIVE INC,24480,20865,7.13M,6.08M,+577.2%,<.01%
G7S00T104,PNR,PENTAIR PLC,408864,79200,31.34M,6.07M,+24%,0.04%
G5S37H101,MRX,MAREX GROUP PLC,180087,99567,10.98M,6.07M,+123.7%,0.02%
46138E537,PZA,INVESCO EXCH TRADED FD TR II,322300,258000,7.58M,6.07M,+401.2%,0.01%
G6674U108,NVCR,NOVOCURE LTD,1951911,400357,29.57M,6.07M,+25.8%,0.04%
464288281,EMB,ISHARES TR,96200,62700,9.28M,6.05M,+187.2%,0.01%
92206C813,VCLT,VANGUARD SCOTTSDALE FDS,80292,80292,6.04M,6.04M,NEW,<.01%
76134H101,RHLD,RESOLUTE HLDGS MGMT INC,61500,41700,8.89M,6.03M,+210.6%,0.01%
P31076105,CPA,COPA HOLDINGS SA,772928,38500,120.24M,5.99M,+5.2%,0.17%
359616109,FULC,FULCRUM THERAPEUTICS INC,1647800,1634200,6.03M,5.98M,+12016.2%,<.01%
464287408,IVE,ISHARES TR,26320,26320,5.98M,5.98M,NEW,<.01%
00766T100,ACM,AECOM,746877,84600,52.13M,5.91M,+12.8%,0.07%
852312305,STAA,STAAR SURGICAL CO,340400,205200,9.77M,5.89M,+151.8%,0.01%
337932107,FE,FIRSTENERGY CORP,385608,122500,18.33M,5.82M,+46.6%,0.03%
679369108,OLPX,OLAPLEX HLDGS INC,6104200,2836000,12.51M,5.81M,+86.8%,0.02%
M8744T106,TBLA,TABOOLA.COM LTD,3282100,1161300,16.41M,5.81M,+54.8%,0.02%
830830105,SKY,CHAMPION HOMES INC,81000,65600,7.14M,5.78M,+426%,<.01%
294429105,EFX,EQUIFAX INC,36395,36395,5.78M,5.78M,NEW,<.01%
464287689,IWV,ISHARES TR,13520,13520,5.76M,5.76M,NEW,<.01%
70932M107,PFSI,PENNYMAC FINL SVCS INC NEW,66100,66100,5.76M,5.76M,NEW,<.01%
464286392,URTH,ISHARES INC,28200,28200,5.71M,5.71M,NEW,<.01%
505336107,LZB,LA Z BOY INC,365000,141400,14.64M,5.67M,+63.2%,0.02%
680665205,OLN,OLIN CORP,283500,283500,5.62M,5.62M,NEW,<.01%
00827B106,AFRM,AFFIRM HLDGS INC,74800,68900,6.1M,5.62M,+1167.8%,<.01%
78467J100,SSNC,SS&C TECH HLDGS,90100,90100,5.59M,5.59M,NEW,<.01%
00653Q102,AHCO,ADAPTHEALTH CORP,764342,535969,7.96M,5.58M,+234.7%,0.01%
92204A702,VGT,VANGUARD WORLD FD,46309,46309,5.53M,5.53M,NEW,<.01%
60510V108,AVO,MISSION PRODUCE INC,614402,462502,7.24M,5.45M,+304.5%,<.01%
090168105,BLLN,BILLIONTOONE INC,96600,45346,11.59M,5.44M,+88.5%,0.02%
65340P106,NXE,NEXGEN ENERGY LTD,1225500,577500,11.51M,5.42M,+89.1%,0.02%
09263B207,BKSY,BLACKSKY TECHNOLOGY INC,193581,193581,5.4M,5.4M,NEW,<.01%
697947109,PVLA,PALVELLA THERAPEUTICS INC NE,53270,35300,8.14M,5.39M,+196.4%,0.01%
464285204,IAU,ISHARES GOLD TR,195400,71432,14.75M,5.39M,+57.6%,0.02%
45768S105,IOSP,INNOSPEC INC,185000,66100,15.06M,5.38M,+55.6%,0.02%
053484101,AVB,AVALONBAY CMNTYS INC,156214,28400,29.48M,5.36M,+22.2%,0.04%
428103105,HESM,HESS MIDSTREAM LP,497700,142400,18.71M,5.35M,+40.1%,0.03%
92864M301,BITX,VOLATILITY SHS TR,518000,518000,5.35M,5.35M,NEW,<.01%
854231107,SXI,STANDEX INTL CORP,14920,14920,5.34M,5.34M,NEW,<.01%
464288356,CMF,ISHARES TR,111073,92373,6.4M,5.32M,+494%,<.01%
418056107,HAS,HASBRO INC,248700,64400,20.54M,5.32M,+34.9%,0.03%
36828A101,GEV,GE VERNOVA INC,4520,4520,5.31M,5.31M,NEW,<.01%
858927106,STEL,STELLAR BANCORP INC,282786,132800,11.12M,5.22M,+88.5%,0.02%
922908629,VO,VANGUARD INDEX FDS,93080,63680,7.5M,5.13M,+216.6%,0.01%
02215L209,KNTK,KINETIK HOLDINGS INC,106100,106100,5.13M,5.13M,NEW,<.01%
81761L102,SVC,SERVICE PPTYS TR,3136100,3015300,5.3M,5.1M,+2496.1%,<.01%
45857P806,IHG,INTERCONTINENTAL HOTELS GROU,89900,29300,15.56M,5.07M,+48.3%,0.02%
85914M107,STEP,STEPSTONE GROUP INC,213300,121800,8.82M,5.04M,+133.1%,0.01%
36170N107,GCTS,GCT SEMICONDUCTOR HLDG INC,1695300,1695300,5.04M,5.04M,NEW,<.01%
80706P103,SRRK,SCHOLAR ROCK HLDG CORP,91500,91500,5.03M,5.03M,NEW,<.01%
316188309,FBND,FIDELITY MERRIMACK STR TR,339700,110600,15.45M,5.03M,+48.3%,0.02%
25460G781,NUGT,DIREXION SHARES ETF TRUST,42444,42444,4.97M,4.97M,NEW,<.01%
70439P108,PAY,PAYMENTUS HOLDINGS INC,288297,205200,6.97M,4.96M,+246.9%,<.01%
773121108,RKLB,ROCKET LAB CORP,48600,48600,4.94M,4.94M,NEW,<.01%
922908637,VV,VANGUARD INDEX FDS,17665,14145,6.08M,4.86M,+401.8%,<.01%
05379B107,AVA,AVISTA CORP,266700,118885,10.91M,4.86M,+80.4%,0.02%
032108649,SILJ,AMPLIFY ETF TR,201555,187321,5.22M,4.86M,+1316%,<.01%
464287481,IWP,ISHARES TR,33029,33029,4.84M,4.84M,NEW,<.01%
92204A504,VHT,VANGUARD WORLD FD,16120,16120,4.82M,4.82M,NEW,<.01%
78433H675,QQQI,NEOS ETF TRUST,84800,84800,4.82M,4.82M,NEW,<.01%
G4388N106,HELE,HELEN OF TROY LTD,204810,165200,5.95M,4.8M,+417.1%,<.01%
420261109,HWKN,HAWKINS INC,33700,33700,4.79M,4.79M,NEW,<.01%
313148306,AGM,FEDERAL AGRIC MTG CORP,24000,24000,4.78M,4.78M,NEW,<.01%
741511109,PSMT,PRICESMART INC,24400,24400,4.77M,4.77M,NEW,<.01%
29765A101,LIFE,ETHOS TECHNOLOGIES INC,342500,262500,6.21M,4.76M,+328.1%,<.01%
87484T108,TALO,TALOS ENERGY INC,709700,365700,9.16M,4.72M,+106.3%,0.01%
034948109,ANGX,ANGEL STUDIOS INC.,1373228,1283609,5.04M,4.71M,+1432.3%,<.01%
443320106,HUBG,HUB GROUP INC,254072,107400,11.13M,4.7M,+73.2%,0.02%
68213N109,OMCL,OMNICELL COM,596243,113200,24.76M,4.7M,+23.4%,0.03%
84472E102,SSB,SOUTHSTATE BK CORP,46959,46959,4.69M,4.69M,NEW,<.01%
378973507,GSAT,GLOBALSTAR INC,79900,57300,6.5M,4.66M,+253.5%,<.01%
